id,group,Personality,has_missing
1016,Removed,Extrovert,False
1017,Removed,Extrovert,False
1018,Removed,Extrovert,True
1019,Removed,Extrovert,False
1020,Kept,Extrovert,False
1021,Removed,Introvert,True
1022,Removed,Extrovert,False
1023,Kept,Extrovert,False
1024,Kept,Extrovert,False
1025,Kept,Extrovert,False
1026,Removed,Introvert,False
1027,Removed,Extrovert,False
1028,Kept,Introvert,False
1029,Removed,Extrovert,False
1030,Kept,Extrovert,False
1031,Kept,Introvert,False
1032,Kept,Introvert,False
1033,Kept,Introvert,False
1034,Kept,Extrovert,True
1035,Removed,Extrovert,True
1036,Removed,Introvert,False
1037,Removed,Extrovert,False
1038,Kept,Extrovert,False
1039,Kept,Introvert,True
1040,Removed,Introvert,False
1041,Removed,Extrovert,False
1042,Kept,Extrovert,True
1043,Removed,Extrovert,False
1044,Kept,Introvert,True
1045,Removed,Extrovert,False
1046,Kept,Extrovert,False
1047,Kept,Extrovert,False
1048,Kept,Extrovert,False
1049,Kept,Extrovert,True
1050,Kept,Extrovert,False
1051,Kept,Extrovert,True
1052,Kept,Introvert,True
1053,Kept,Introvert,False
1054,Kept,Extrovert,False
1055,Removed,Extrovert,False
1056,Kept,Extrovert,False
1057,Kept,Extrovert,True
1058,Removed,Extrovert,False
1059,Removed,Extrovert,False
1060,Removed,Introvert,True
1061,Kept,Introvert,True
1062,Kept,Extrovert,True
1063,Kept,Extrovert,True
1064,Kept,Extrovert,False
1065,Removed,Extrovert,True
1066,Kept,Extrovert,False
1067,Kept,Extrovert,True
1068,Kept,Extrovert,False
1069,Kept,Extrovert,False
1070,Kept,Extrovert,False
1071,Kept,Extrovert,False
1072,Kept,Extrovert,True
1073,Removed,Extrovert,False
1074,Kept,Extrovert,True
1075,Kept,Extrovert,False
1076,Kept,Extrovert,False
1077,Kept,Extrovert,False
1078,Kept,Extrovert,False
1079,Kept,Extrovert,False
1080,Removed,Extrovert,True
1081,Removed,Extrovert,False
1082,Kept,Extrovert,False
1083,Kept,Extrovert,False
1084,Removed,Introvert,True
1085,Kept,Extrovert,False
1086,Kept,Extrovert,False
1087,Kept,Extrovert,True
1088,Kept,Extrovert,False
1089,Kept,Extrovert,False
1090,Kept,Extrovert,False
1091,Kept,Introvert,False
1092,Kept,Extrovert,False
1093,Removed,Introvert,True
1094,Kept,Extrovert,True
1095,Removed,Extrovert,False
1096,Kept,Extrovert,False
1097,Kept,Extrovert,False
1098,Kept,Extrovert,False
1099,Kept,Extrovert,False
1100,Kept,Extrovert,False
1101,Kept,Introvert,False
1102,Kept,Extrovert,False
1103,Kept,Extrovert,False
1104,Kept,Extrovert,False
1105,Kept,Extrovert,False
1106,Kept,Extrovert,False
1107,Kept,Extrovert,False
1108,Kept,Extrovert,False
1109,Removed,Introvert,True
1110,Kept,Introvert,False
1111,Kept,Extrovert,False
1112,Removed,Extrovert,False
1113,Kept,Extrovert,False
1114,Kept,Extrovert,True
1115,Removed,Extrovert,False
1116,Removed,Extrovert,True
1117,Kept,Extrovert,True
1118,Kept,Introvert,True
1119,Kept,Introvert,False
1120,Kept,Extrovert,False
1121,Kept,Extrovert,True
1122,Kept,Extrovert,False
1123,Kept,Introvert,False
1124,Kept,Extrovert,False
1125,Kept,Extrovert,False
1126,Kept,Introvert,True
1127,Removed,Extrovert,False
1128,Removed,Extrovert,False
1129,Kept,Extrovert,True
1130,Removed,Extrovert,False
1131,Removed,Extrovert,False
1132,Kept,Extrovert,False
1133,Kept,Extrovert,False
1134,Kept,Extrovert,False
1135,Kept,Extrovert,False
1136,Kept,Extrovert,False
1137,Kept,Extrovert,False
1138,Kept,Extrovert,False
1139,Removed,Introvert,True
1140,Kept,Extrovert,True
1141,Removed,Extrovert,False
1142,Removed,Extrovert,False
1143,Kept,Introvert,False
1144,Removed,Introvert,False
1145,Kept,Extrovert,True
1146,Removed,Introvert,False
1147,Removed,Extrovert,True
1148,Kept,Extrovert,False
1149,Kept,Extrovert,False
1150,Removed,Introvert,False
1151,Kept,Extrovert,False
1152,Removed,Extrovert,False
1153,Kept,Extrovert,False
1154,Kept,Extrovert,False
1155,Kept,Introvert,True
1156,Kept,Extrovert,False
1157,Kept,Extrovert,False
1158,Kept,Extrovert,True
1159,Kept,Extrovert,False
1160,Removed,Extrovert,False
1161,Removed,Extrovert,False
1162,Kept,Extrovert,False
1163,Kept,Extrovert,False
1164,Kept,Introvert,False
1165,Kept,Extrovert,False
1166,Removed,Introvert,False
1167,Removed,Extrovert,True
1168,Kept,Extrovert,False
1169,Kept,Extrovert,False
1170,Kept,Extrovert,False
1171,Kept,Introvert,True
1172,Kept,Introvert,True
1173,Kept,Extrovert,False
1174,Removed,Introvert,True
1175,Kept,Extrovert,True
1176,Removed,Extrovert,False
1177,Removed,Extrovert,False
1178,Removed,Extrovert,False
1179,Removed,Introvert,False
1180,Removed,Extrovert,False
1181,Kept,Extrovert,False
1182,Kept,Extrovert,True
1183,Removed,Extrovert,True
1184,Kept,Extrovert,False
1185,Removed,Extrovert,False
1186,Removed,Extrovert,False
1187,Kept,Introvert,False
1188,Kept,Extrovert,False
1189,Kept,Extrovert,False
1190,Kept,Extrovert,False
1191,Kept,Extrovert,False
1192,Kept,Extrovert,False
1193,Kept,Introvert,True
1194,Kept,Extrovert,False
1195,Kept,Extrovert,False
1196,Kept,Extrovert,False
1197,Kept,Introvert,True
1198,Kept,Extrovert,False
1199,Kept,Introvert,False
1200,Removed,Extrovert,False
1201,Kept,Extrovert,False
1202,Kept,Introvert,False
1203,Removed,Extrovert,False
1204,Kept,Extrovert,False
1205,Removed,Introvert,False
1206,Kept,Extrovert,False
1207,Kept,Extrovert,False
1208,Kept,Extrovert,False
1209,Removed,Introvert,False
1210,Kept,Extrovert,False
1211,Removed,Introvert,False
1212,Kept,Extrovert,True
1213,Removed,Extrovert,False
1214,Removed,Introvert,True
1215,Removed,Introvert,False
1216,Kept,Extrovert,False
1217,Kept,Extrovert,False
1218,Kept,Extrovert,True
1219,Kept,Extrovert,False
1220,Kept,Extrovert,True
1221,Kept,Introvert,False
1222,Removed,Extrovert,False
1223,Kept,Extrovert,False
1224,Kept,Extrovert,True
1225,Kept,Extrovert,False
1226,Kept,Extrovert,False
1227,Kept,Extrovert,False
1228,Removed,Extrovert,False
1229,Kept,Extrovert,False
1230,Removed,Extrovert,False
1231,Kept,Introvert,False
1232,Kept,Extrovert,False
1233,Kept,Introvert,False
1234,Kept,Introvert,True
1235,Kept,Introvert,True
1236,Kept,Introvert,False
1237,Kept,Extrovert,True
1238,Kept,Extrovert,False
1239,Kept,Extrovert,False
1240,Kept,Introvert,False
1241,Kept,Introvert,False
1242,Kept,Extrovert,False
1243,Kept,Extrovert,False
1244,Kept,Extrovert,False
1245,Removed,Extrovert,False
1246,Kept,Extrovert,True
1247,Kept,Extrovert,True
1248,Kept,Introvert,True
1249,Kept,Extrovert,True
1250,Removed,Introvert,True
1251,Removed,Extrovert,False
1252,Kept,Extrovert,False
1253,Kept,Introvert,False
1254,Kept,Extrovert,True
1255,Kept,Introvert,True
1256,Kept,Extrovert,False
1257,Kept,Extrovert,True
1258,Kept,Introvert,True
1259,Removed,Extrovert,True
1260,Removed,Introvert,False
1261,Kept,Extrovert,True
1262,Removed,Extrovert,False
1263,Removed,Extrovert,False
1264,Kept,Extrovert,True
1265,Kept,Extrovert,True
1266,Kept,Extrovert,True
1267,Kept,Extrovert,False
1268,Removed,Extrovert,False
1269,Kept,Extrovert,False
1270,Kept,Extrovert,False
1271,Kept,Introvert,False
1272,Kept,Extrovert,False
1273,Kept,Extrovert,False
1274,Kept,Introvert,False
1275,Kept,Extrovert,False
1276,Kept,Introvert,False
1277,Removed,Introvert,False
1278,Kept,Introvert,True
1279,Kept,Extrovert,False
1280,Kept,Extrovert,True
1281,Removed,Introvert,False
1282,Kept,Extrovert,True
1283,Kept,Extrovert,False
1284,Kept,Extrovert,False
1285,Removed,Extrovert,False
1286,Kept,Extrovert,False
1287,Removed,Extrovert,True
1288,Kept,Extrovert,True
1289,Kept,Extrovert,True
1290,Kept,Introvert,False
1291,Kept,Extrovert,True
1292,Kept,Introvert,False
1293,Kept,Introvert,False
1294,Kept,Extrovert,True
1295,Kept,Extrovert,False
1296,Removed,Introvert,False
1297,Removed,Extrovert,True
1298,Kept,Extrovert,False
1299,Kept,Extrovert,False
1300,Removed,Introvert,False
1301,Kept,Extrovert,True
1302,Kept,Introvert,True
1303,Kept,Introvert,False
1304,Kept,Extrovert,True
1305,Kept,Introvert,True
1306,Removed,Extrovert,False
1307,Kept,Extrovert,False
1308,Kept,Extrovert,False
1309,Kept,Introvert,True
1310,Kept,Introvert,False
1311,Kept,Extrovert,False
1312,Kept,Extrovert,False
1313,Kept,Extrovert,True
1314,Kept,Introvert,True
1315,Kept,Introvert,True
1316,Kept,Extrovert,False
1317,Kept,Extrovert,False
1318,Removed,Extrovert,False
1319,Removed,Introvert,True
1320,Kept,Extrovert,True
1321,Kept,Introvert,True
1322,Kept,Introvert,False
1323,Removed,Extrovert,False
1324,Kept,Extrovert,True
1325,Kept,Introvert,True
1326,Kept,Extrovert,False
1327,Kept,Extrovert,False
1328,Kept,Extrovert,True
1329,Kept,Introvert,True
1330,Kept,Extrovert,False
1331,Kept,Extrovert,False
1332,Kept,Extrovert,True
1333,Removed,Extrovert,False
1334,Kept,Introvert,False
1335,Kept,Extrovert,True
1336,Removed,Introvert,False
1337,Kept,Extrovert,False
1338,Kept,Extrovert,True
1339,Kept,Extrovert,False
1340,Removed,Introvert,False
1341,Kept,Introvert,False
1342,Kept,Extrovert,False
1343,Removed,Extrovert,False
1344,Kept,Extrovert,True
1345,Removed,Introvert,True
1346,Kept,Extrovert,True
1347,Kept,Extrovert,False
1348,Kept,Extrovert,False
1349,Kept,Extrovert,False
1350,Removed,Extrovert,False
1351,Kept,Extrovert,False
1352,Kept,Extrovert,False
1353,Kept,Extrovert,False
1354,Removed,Extrovert,False
1355,Kept,Introvert,True
1356,Kept,Introvert,False
1357,Kept,Extrovert,False
1358,Kept,Extrovert,False
1359,Kept,Extrovert,False
1360,Kept,Extrovert,False
1361,Kept,Introvert,True
1362,Kept,Introvert,True
1363,Kept,Introvert,False
1364,Kept,Introvert,True
1365,Kept,Extrovert,False
1366,Kept,Extrovert,False
1367,Removed,Introvert,False
1368,Kept,Extrovert,True
1369,Removed,Extrovert,False
1370,Kept,Extrovert,False
1371,Kept,Extrovert,False
1372,Kept,Extrovert,True
1373,Kept,Extrovert,True
1374,Removed,Introvert,True
1375,Kept,Extrovert,True
1376,Kept,Introvert,True
1377,Removed,Extrovert,True
1378,Removed,Introvert,False
1379,Removed,Extrovert,False
1380,Kept,Introvert,False
1381,Kept,Extrovert,False
1382,Kept,Introvert,False
1383,Kept,Extrovert,False
1384,Kept,Extrovert,False
1385,Kept,Extrovert,True
1386,Kept,Extrovert,False
1387,Removed,Extrovert,False
1388,Kept,Extrovert,False
1389,Kept,Extrovert,False
1390,Kept,Introvert,True
1391,Removed,Extrovert,False
1392,Kept,Extrovert,True
1393,Kept,Extrovert,False
1394,Kept,Extrovert,False
1395,Kept,Extrovert,False
1396,Kept,Extrovert,False
1397,Kept,Extrovert,False
1398,Kept,Extrovert,True
1399,Kept,Extrovert,False
1400,Kept,Extrovert,False
1401,Kept,Extrovert,False
1402,Kept,Extrovert,False
1403,Kept,Extrovert,False
1404,Kept,Extrovert,False
1405,Kept,Introvert,False
1406,Removed,Extrovert,True
1407,Kept,Extrovert,False
1408,Kept,Extrovert,False
1409,Kept,Introvert,True
1410,Kept,Extrovert,False
1411,Kept,Extrovert,False
1412,Kept,Introvert,False
1413,Kept,Extrovert,True
1414,Removed,Extrovert,False
1415,Kept,Introvert,True
1416,Kept,Extrovert,True
1417,Kept,Extrovert,True
1418,Kept,Introvert,True
1419,Kept,Extrovert,False
1420,Kept,Introvert,False
1421,Kept,Extrovert,True
1422,Removed,Extrovert,False
1423,Kept,Extrovert,True
1424,Kept,Extrovert,False
1425,Kept,Introvert,False
1426,Kept,Extrovert,False
1427,Kept,Extrovert,True
1428,Kept,Extrovert,False
1429,Removed,Extrovert,True
1430,Removed,Introvert,False
1431,Removed,Introvert,False
1432,Kept,Extrovert,False
1433,Kept,Extrovert,False
1434,Kept,Extrovert,False
1435,Kept,Introvert,False
1436,Kept,Extrovert,True
1437,Kept,Extrovert,False
1438,Kept,Introvert,True
1439,Kept,Extrovert,False
1440,Kept,Extrovert,False
1441,Kept,Introvert,True
1442,Kept,Extrovert,False
1443,Kept,Introvert,True
1444,Kept,Extrovert,False
1445,Kept,Extrovert,False
1446,Kept,Extrovert,False
1447,Kept,Extrovert,False
1448,Kept,Extrovert,False
1449,Removed,Extrovert,False
1450,Removed,Introvert,True
1451,Removed,Introvert,False
1452,Removed,Introvert,False
1453,Kept,Introvert,False
1454,Removed,Introvert,True
1455,Kept,Introvert,True
1456,Kept,Extrovert,True
1457,Removed,Extrovert,False
1458,Kept,Extrovert,True
1459,Kept,Extrovert,True
1460,Removed,Introvert,False
1461,Removed,Extrovert,False
1462,Kept,Extrovert,False
1463,Removed,Introvert,True
1464,Kept,Extrovert,False
1465,Kept,Extrovert,True
1466,Kept,Introvert,False
1467,Kept,Extrovert,False
1468,Kept,Extrovert,False
1469,Removed,Extrovert,False
1470,Kept,Extrovert,False
1471,Removed,Introvert,True
1472,Kept,Introvert,False
1473,Kept,Extrovert,True
1474,Kept,Extrovert,False
1475,Kept,Extrovert,True
1476,Removed,Introvert,False
1477,Removed,Extrovert,False
1478,Kept,Extrovert,False
1479,Kept,Introvert,False
1480,Removed,Introvert,True
1481,Kept,Extrovert,False
1482,Kept,Extrovert,False
1483,Kept,Extrovert,False
1484,Kept,Introvert,False
1485,Removed,Introvert,False
1486,Removed,Extrovert,False
1487,Kept,Extrovert,True
1488,Kept,Extrovert,False
1489,Removed,Extrovert,False
1490,Kept,Extrovert,False
1491,Kept,Introvert,True
1492,Removed,Introvert,False
1493,Removed,Introvert,False
1494,Kept,Extrovert,False
1495,Kept,Extrovert,False
1496,Kept,Extrovert,False
1497,Removed,Extrovert,False
1498,Kept,Extrovert,True
1499,Removed,Introvert,False
1500,Kept,Introvert,True
1501,Kept,Introvert,False
1502,Kept,Extrovert,True
1503,Removed,Introvert,True
1504,Removed,Extrovert,False
1505,Kept,Extrovert,True
1506,Kept,Extrovert,False
1507,Kept,Extrovert,False
1508,Kept,Introvert,False
1509,Removed,Extrovert,False
1510,Kept,Extrovert,False
1511,Removed,Introvert,False
1512,Kept,Introvert,True
1513,Kept,Extrovert,True
1514,Kept,Extrovert,False
1515,Removed,Extrovert,True
1516,Kept,Introvert,True
1517,Kept,Extrovert,False
1518,Kept,Extrovert,False
1519,Kept,Extrovert,True
1520,Kept,Extrovert,False
1521,Kept,Extrovert,False
1522,Removed,Introvert,False
1523,Kept,Extrovert,False
1524,Kept,Extrovert,False
1525,Kept,Extrovert,False
1526,Kept,Extrovert,False
1527,Removed,Introvert,False
1528,Kept,Extrovert,False
1529,Removed,Introvert,False
1530,Kept,Extrovert,False
1531,Kept,Extrovert,False
1532,Removed,Introvert,True
1533,Kept,Extrovert,False
1534,Kept,Extrovert,True
1535,Removed,Extrovert,False
1536,Removed,Introvert,False
1537,Kept,Extrovert,False
1538,Kept,Extrovert,True
1539,Kept,Extrovert,False
1540,Removed,Extrovert,False
1541,Kept,Extrovert,True
1542,Removed,Extrovert,True
1543,Removed,Extrovert,False
1544,Kept,Extrovert,False
1545,Removed,Introvert,True
1546,Kept,Introvert,False
1547,Kept,Extrovert,True
1548,Removed,Extrovert,True
1549,Kept,Extrovert,False
1550,Kept,Extrovert,False
1551,Kept,Extrovert,False
1552,Kept,Extrovert,False
1553,Removed,Extrovert,False
1554,Kept,Introvert,False
1555,Removed,Extrovert,False
1556,Kept,Extrovert,False
1557,Kept,Extrovert,False
1558,Removed,Introvert,True
1559,Removed,Introvert,True
1560,Kept,Extrovert,True
1561,Kept,Introvert,False
1562,Kept,Extrovert,False
1563,Kept,Extrovert,False
1564,Kept,Extrovert,False
1565,Kept,Extrovert,False
1566,Kept,Extrovert,False
1567,Removed,Extrovert,False
1568,Removed,Extrovert,False
1569,Kept,Extrovert,False
1570,Kept,Extrovert,False
1571,Kept,Extrovert,False
1572,Kept,Extrovert,True
1573,Kept,Extrovert,False
1574,Kept,Extrovert,True
1575,Kept,Extrovert,True
1576,Removed,Introvert,True
1577,Kept,Extrovert,False
1578,Kept,Extrovert,False
1579,Kept,Extrovert,False
1580,Kept,Extrovert,False
1581,Kept,Introvert,True
1582,Removed,Extrovert,False
1583,Removed,Introvert,True
1584,Kept,Extrovert,False
1585,Removed,Introvert,False
1586,Kept,Introvert,True
1587,Kept,Extrovert,True
1588,Removed,Extrovert,False
1589,Kept,Extrovert,False
1590,Removed,Extrovert,False
1591,Kept,Extrovert,False
1592,Kept,Extrovert,False
1593,Removed,Introvert,True
1594,Kept,Extrovert,True
1595,Kept,Extrovert,True
1596,Removed,Introvert,False
1597,Kept,Extrovert,False
1598,Removed,Introvert,False
1599,Removed,Extrovert,False
1600,Kept,Extrovert,True
1601,Removed,Extrovert,True
1602,Removed,Extrovert,False
1603,Kept,Extrovert,False
1604,Kept,Introvert,True
1605,Kept,Extrovert,False
1606,Kept,Extrovert,False
1607,Kept,Extrovert,False
1608,Kept,Extrovert,False
1609,Kept,Extrovert,True
1610,Kept,Extrovert,False
1611,Kept,Extrovert,False
1612,Kept,Extrovert,True
1613,Kept,Extrovert,False
1614,Kept,Introvert,True
1615,Removed,Introvert,True
1616,Kept,Extrovert,False
1617,Removed,Extrovert,False
1618,Kept,Extrovert,False
1619,Kept,Extrovert,False
1620,Removed,Extrovert,False
1621,Kept,Extrovert,False
1622,Removed,Extrovert,True
1623,Kept,Extrovert,True
1624,Removed,Extrovert,False
1625,Kept,Extrovert,False
1626,Kept,Extrovert,False
1627,Kept,Extrovert,False
1628,Removed,Introvert,True
1629,Kept,Extrovert,False
1630,Removed,Introvert,False
1631,Kept,Extrovert,False
1632,Removed,Introvert,False
1633,Removed,Introvert,False
1634,Kept,Extrovert,False
1635,Kept,Extrovert,False
1636,Removed,Extrovert,False
1637,Kept,Extrovert,True
1638,Kept,Extrovert,False
1639,Kept,Extrovert,True
1640,Removed,Introvert,False
1641,Kept,Extrovert,False
1642,Kept,Extrovert,True
1643,Kept,Introvert,True
1644,Kept,Extrovert,False
1645,Kept,Extrovert,False
1646,Removed,Introvert,False
1647,Kept,Extrovert,True
1648,Kept,Introvert,False
1649,Removed,Extrovert,False
1650,Kept,Extrovert,False
1651,Kept,Introvert,False
1652,Kept,Extrovert,False
1653,Kept,Extrovert,True
1654,Kept,Extrovert,False
1655,Kept,Extrovert,True
1656,Removed,Extrovert,False
1657,Kept,Extrovert,True
1658,Kept,Extrovert,False
1659,Kept,Extrovert,True
1660,Kept,Introvert,False
1661,Kept,Extrovert,False
1662,Kept,Extrovert,False
1663,Kept,Extrovert,False
1664,Kept,Introvert,True
1665,Kept,Extrovert,False
1666,Kept,Introvert,True
1667,Removed,Introvert,True
1668,Removed,Introvert,False
1669,Removed,Introvert,True
1670,Removed,Extrovert,False
1671,Removed,Extrovert,False
1672,Kept,Extrovert,False
1673,Kept,Introvert,False
1674,Removed,Introvert,False
1675,Kept,Extrovert,False
1676,Kept,Introvert,False
1677,Removed,Extrovert,False
1678,Kept,Extrovert,False
1679,Kept,Extrovert,False
1680,Kept,Extrovert,False
1681,Kept,Extrovert,False
1682,Kept,Introvert,True
1683,Kept,Extrovert,True
1684,Kept,Extrovert,False
1685,Kept,Extrovert,True
1686,Kept,Extrovert,False
1687,Kept,Extrovert,False
1688,Kept,Extrovert,False
1689,Kept,Extrovert,False
1690,Kept,Extrovert,False
1691,Kept,Extrovert,False
1692,Kept,Extrovert,True
1693,Kept,Extrovert,True
1694,Kept,Extrovert,False
1695,Kept,Introvert,False
1696,Kept,Extrovert,False
1697,Kept,Extrovert,True
1698,Kept,Extrovert,True
1699,Kept,Extrovert,False
1700,Kept,Extrovert,False
1701,Kept,Extrovert,False
1702,Kept,Introvert,False
1703,Removed,Introvert,False
1704,Kept,Extrovert,True
1705,Kept,Extrovert,True
1706,Removed,Extrovert,False
1707,Kept,Extrovert,False
1708,Removed,Introvert,False
1709,Removed,Introvert,True
1710,Kept,Introvert,False
1711,Kept,Extrovert,True
1712,Kept,Extrovert,False
1713,Kept,Extrovert,False
1714,Kept,Extrovert,True
1715,Kept,Extrovert,False
1716,Removed,Introvert,False
1717,Kept,Extrovert,False
1718,Kept,Introvert,False
1719,Kept,Extrovert,False
1720,Kept,Extrovert,False
1721,Kept,Extrovert,False
1722,Kept,Extrovert,True
1723,Kept,Extrovert,False
1724,Kept,Extrovert,False
1725,Removed,Introvert,False
1726,Kept,Extrovert,False
1727,Kept,Extrovert,False
1728,Kept,Extrovert,False
1729,Removed,Introvert,False
1730,Removed,Extrovert,False
1731,Kept,Extrovert,False
1732,Kept,Extrovert,True
1733,Kept,Extrovert,False
1734,Kept,Extrovert,False
1735,Removed,Introvert,True
1736,Kept,Introvert,False
1737,Removed,Extrovert,False
1738,Kept,Extrovert,False
1739,Removed,Extrovert,False
1740,Removed,Extrovert,False
