id,adv_prob,Personality
1017,0.03,Extrovert
1018,0.33321428571428563,Extrovert
1019,0.135,Extrovert
1020,0.04,Extrovert
1021,0.04,Introvert
1022,0.05999999999999999,Extrovert
1023,0.06,Extrovert
1024,0.21899999999999997,Extrovert
1025,0.07533333333333334,Extrovert
1026,0.01,Introvert
1027,0.006666666666666666,Extrovert
1028,0.05,Introvert
1029,0.016666666666666666,Extrovert
1030,0.35242857142857154,Extrovert
1031,0.09,Introvert
1032,0.06,Introvert
1033,0.21,Introvert
1034,0.015,Extrovert
1035,0.0,Extrovert
1036,0.1,Introvert
1037,0.01,Extrovert
1038,0.0695,Extrovert
1039,0.09,Introvert
1040,0.02,Introvert
1041,0.09,Extrovert
1042,0.0,Extrovert
1043,0.02,Extrovert
1044,0.08,Introvert
1045,0.04,Extrovert
1046,0.08,Extrovert
1047,0.03666666666666667,Extrovert
1048,0.12,Extrovert
1049,0.03333333333333333,Extrovert
1050,0.5188095238095239,Extrovert
1051,0.7466190476190475,Extrovert
1052,0.07,Introvert
1053,0.11,Introvert
1054,0.16140476190476194,Extrovert
1055,0.005,Extrovert
1056,0.045,Extrovert
1057,0.2679801587301586,Extrovert
1058,0.4736428571428572,Extrovert
1059,0.01,Extrovert
1060,0.0,Introvert
1061,0.16,Introvert
1062,0.051666666666666666,Extrovert
1063,0.046,Extrovert
1064,0.1575,Extrovert
1065,0.04,Extrovert
1066,0.035,Extrovert
1067,0.02,Extrovert
1068,0.03,Extrovert
1069,0.02,Extrovert
1070,0.05616666666666666,Extrovert
1071,0.03283333333333333,Extrovert
1072,0.07071428571428572,Extrovert
1073,0.01,Extrovert
1074,0.3431547619047619,Extrovert
1075,0.02,Extrovert
1076,0.03,Extrovert
1077,0.01,Extrovert
1078,0.015,Extrovert
1079,0.15583333333333332,Extrovert
1080,0.0,Extrovert
1081,0.07416666666666666,Extrovert
1082,0.17,Extrovert
1083,0.33152380952380944,Extrovert
1084,0.05,Introvert
1085,0.014999999999999998,Extrovert
1086,0.6425952380952379,Extrovert
1087,0.05333333333333333,Extrovert
1088,0.15,Extrovert
1089,0.14,Extrovert
1090,0.23,Extrovert
1091,0.06,Introvert
1092,0.20951190476190468,Extrovert
1093,0.06,Introvert
1094,0.4428333333333334,Extrovert
1095,0.02,Extrovert
1096,0.13999999999999999,Extrovert
1097,0.03571428571428571,Extrovert
1098,0.08,Extrovert
1099,0.2542499999999999,Extrovert
1100,0.017,Extrovert
1101,0.0,Introvert
1102,0.14,Extrovert
1103,0.04,Extrovert
1104,0.14,Extrovert
1105,0.013333333333333332,Extrovert
1106,0.10666666666666667,Extrovert
1107,0.09,Extrovert
1108,0.11,Extrovert
1109,0.04,Introvert
1110,0.07,Introvert
1111,0.01,Extrovert
1112,0.115,Extrovert
1113,0.10933333333333334,Extrovert
1114,0.0,Extrovert
1115,0.06,Extrovert
1116,0.18100000000000002,Extrovert
1117,0.08449999999999999,Extrovert
1118,0.07,Introvert
1119,0.04,Introvert
1120,0.099,Extrovert
1121,0.47861904761904744,Extrovert
1122,0.14,Extrovert
1123,0.1,Introvert
1124,0.12,Extrovert
1125,0.04666666666666666,Extrovert
1126,0.07,Introvert
1127,0.095,Extrovert
1128,0.03,Extrovert
1129,0.06033333333333334,Extrovert
1130,0.04333333333333334,Extrovert
1131,0.18100000000000002,Extrovert
1132,0.12666666666666665,Extrovert
1133,0.05083333333333333,Extrovert
1134,0.11,Extrovert
1135,0.08416666666666667,Extrovert
1136,0.09966666666666667,Extrovert
1137,0.01,Extrovert
1138,0.04666666666666666,Extrovert
1139,0.01,Introvert
1140,0.19028246753246747,Extrovert
1141,0.02,Extrovert
1142,0.06,Extrovert
1143,0.06,Introvert
1144,0.12,Introvert
1145,0.5046666666666666,Extrovert
1146,0.06,Introvert
1147,0.0,Extrovert
1148,0.07400000000000001,Extrovert
1149,0.09,Extrovert
1150,0.16,Introvert
1151,0.0014285714285714286,Extrovert
1152,0.02,Extrovert
1153,0.01,Extrovert
1154,0.06000000000000001,Extrovert
1155,0.6124761904761905,Introvert
1156,0.3486904761904762,Extrovert
1157,0.4881666666666666,Extrovert
1158,0.0,Extrovert
1159,0.06333333333333332,Extrovert
1160,0.4754166666666667,Extrovert
1161,0.055,Extrovert
1162,0.32938095238095244,Extrovert
1163,0.17666666666666664,Extrovert
1164,0.12,Introvert
1165,0.2592777777777776,Extrovert
1166,0.08,Introvert
1167,0.087,Extrovert
1168,0.4056904761904762,Extrovert
1169,0.01,Extrovert
1170,0.06,Extrovert
1171,0.09766666666666665,Introvert
1172,0.17,Introvert
1173,0.5159761904761905,Extrovert
1174,0.2,Introvert
1175,0.6196060606060606,Extrovert
1176,0.2,Extrovert
1177,0.10916666666666666,Extrovert
1178,0.0125,Extrovert
1179,0.07,Introvert
1180,0.4499285714285714,Extrovert
1181,0.41178571428571425,Extrovert
1182,0.05083333333333333,Extrovert
1183,0.01,Extrovert
1184,0.13,Extrovert
1185,0.5378333333333333,Extrovert
1186,0.3131904761904762,Extrovert
1187,0.0475,Introvert
1188,0.026000000000000002,Extrovert
1189,0.18233333333333335,Extrovert
1190,0.2650674603174602,Extrovert
1191,0.04,Extrovert
1192,0.07,Extrovert
1193,0.11,Introvert
1194,0.24345238095238092,Extrovert
1195,0.034,Extrovert
1196,0.1,Extrovert
1197,0.09,Introvert
1198,0.3151190476190476,Extrovert
1199,0.06,Introvert
1200,0.37661111111111106,Extrovert
1201,0.04516666666666667,Extrovert
1202,0.18,Introvert
1203,0.13,Extrovert
1204,0.06999999999999999,Extrovert
1205,0.01,Introvert
1206,0.3308571428571429,Extrovert
1207,0.15,Extrovert
1208,0.032,Extrovert
1209,0.06,Introvert
1210,0.04,Extrovert
1211,0.49333333333333335,Introvert
1212,0.4705952380952381,Extrovert
1213,0.02,Extrovert
1214,0.17,Introvert
1215,0.0,Introvert
1216,0.0,Extrovert
1217,0.1875,Extrovert
1218,0.012333333333333333,Extrovert
1219,0.0459047619047619,Extrovert
1220,0.4878333333333334,Extrovert
1221,0.07666666666666666,Introvert
1222,0.13,Extrovert
1223,0.22,Extrovert
1224,0.0,Extrovert
1225,0.4685,Extrovert
1226,0.16633333333333333,Extrovert
1227,0.026666666666666665,Extrovert
1228,0.16,Extrovert
1229,0.08,Extrovert
1230,0.08,Extrovert
1231,0.08,Introvert
1232,0.08666666666666668,Extrovert
1233,0.09,Introvert
1234,0.1225,Introvert
1235,0.08,Introvert
1236,0.095,Introvert
1237,0.06666666666666667,Extrovert
1238,0.35916666666666663,Extrovert
1239,0.026666666666666665,Extrovert
1240,0.26,Introvert
1241,0.08,Introvert
1242,0.17166666666666663,Extrovert
1243,0.039999999999999994,Extrovert
1244,0.02,Extrovert
1245,0.4426666666666667,Extrovert
1246,0.024166666666666666,Extrovert
1247,0.6622817460317458,Extrovert
1248,0.24,Introvert
1249,0.6601129148629147,Extrovert
1250,0.14,Introvert
1251,0.064,Extrovert
1252,0.01,Extrovert
1253,0.12,Introvert
1254,0.3687142857142857,Extrovert
1255,0.02,Introvert
1256,0.1691666666666667,Extrovert
1257,0.49117063492063484,Extrovert
1258,0.0125,Introvert
1259,0.4748333333333333,Extrovert
1260,0.09,Introvert
1261,0.017333333333333333,Extrovert
1262,0.0,Extrovert
1263,0.07,Extrovert
1264,0.6964047619047621,Extrovert
1265,0.03,Extrovert
1266,0.6683571428571426,Extrovert
1267,0.458,Extrovert
1268,0.024,Extrovert
1269,0.4933333333333333,Extrovert
1270,0.04166666666666666,Extrovert
1271,0.0,Introvert
1272,0.075,Extrovert
1273,0.17,Extrovert
1274,0.09,Introvert
1275,0.05285714285714285,Extrovert
1276,0.12,Introvert
1277,0.06,Introvert
1278,0.17,Introvert
1279,0.02,Extrovert
1280,0.5044303751803751,Extrovert
1281,0.01,Introvert
1282,0.35769047619047617,Extrovert
1283,0.10983333333333334,Extrovert
1284,0.0,Extrovert
1285,0.0325,Extrovert
1286,0.031,Extrovert
1287,0.025,Extrovert
1288,0.035333333333333335,Extrovert
1289,0.2771309523809523,Extrovert
1290,0.2,Introvert
1291,0.0675,Extrovert
1292,0.27,Introvert
1293,0.03,Introvert
1294,0.0025,Extrovert
1295,0.03,Extrovert
1296,0.01,Introvert
1297,0.015,Extrovert
1298,0.05,Extrovert
1299,0.0,Extrovert
1300,0.02,Introvert
1301,0.0375,Extrovert
1302,0.055,Introvert
1303,0.07,Introvert
1304,0.4943531746031747,Extrovert
1305,0.07,Introvert
1306,0.08,Extrovert
1307,0.02,Extrovert
1308,0.0,Extrovert
1309,0.05,Introvert
1310,0.09,Introvert
1311,0.18666666666666665,Extrovert
1312,0.3245,Extrovert
1313,0.0,Extrovert
1314,0.21,Introvert
1315,0.17,Introvert
1316,0.6563571428571429,Extrovert
1317,0.32,Extrovert
1318,0.04,Extrovert
1319,0.12,Introvert
1320,0.02164285714285714,Extrovert
1321,0.08,Introvert
1322,0.24,Introvert
1323,0.04516666666666667,Extrovert
1324,0.06666666666666667,Extrovert
1325,0.02,Introvert
1326,0.04333333333333333,Extrovert
1327,0.17365909090909087,Extrovert
1328,0.0,Extrovert
1329,0.05,Introvert
1330,0.08119047619047619,Extrovert
1331,0.49933333333333324,Extrovert
1332,0.043166666666666666,Extrovert
1333,0.29902380952380936,Extrovert
1334,0.15,Introvert
1335,0.02,Extrovert
1336,0.09,Introvert
1337,0.013333333333333332,Extrovert
1338,0.36119047619047606,Extrovert
1339,0.5069047619047619,Extrovert
1340,0.09,Introvert
1341,0.02,Introvert
1342,0.3308571428571429,Extrovert
1343,0.41899999999999993,Extrovert
1344,0.029666666666666664,Extrovert
1345,0.05,Introvert
1346,0.014999999999999998,Extrovert
1347,0.03833333333333333,Extrovert
1348,0.42449999999999993,Extrovert
1349,0.023,Extrovert
1350,0.2027467532467532,Extrovert
1351,0.03,Extrovert
1352,0.2990079365079364,Extrovert
1353,0.008,Extrovert
1354,0.1565,Extrovert
1355,0.03,Introvert
1356,0.02,Introvert
1357,0.15666666666666665,Extrovert
1358,0.01,Extrovert
1359,0.04,Extrovert
1360,0.065,Extrovert
1361,0.14,Introvert
1362,0.15,Introvert
1363,0.06,Introvert
1364,0.14,Introvert
1365,0.165,Extrovert
1366,0.5612619047619046,Extrovert
1367,0.01,Introvert
1368,0.11266666666666665,Extrovert
1369,0.11,Extrovert
1370,0.04616666666666667,Extrovert
1371,0.34734018759018753,Extrovert
1372,0.02,Extrovert
1373,0.4481666666666667,Extrovert
1374,0.14,Introvert
1375,0.03,Extrovert
1376,0.04,Introvert
1377,0.01,Extrovert
1378,0.13,Introvert
1379,0.05,Extrovert
1380,0.12,Introvert
1381,0.07761904761904762,Extrovert
1382,0.15,Introvert
1383,0.3844999999999999,Extrovert
1384,0.0875,Extrovert
1385,0.45266666666666666,Extrovert
1386,0.095,Extrovert
1387,0.02,Extrovert
1388,0.46476190476190476,Extrovert
1389,0.15583333333333335,Extrovert
1390,0.04,Introvert
1391,0.1675,Extrovert
1392,0.45133333333333325,Extrovert
1393,0.075,Extrovert
1394,0.1225,Extrovert
1395,0.040702380952380955,Extrovert
1396,0.09833333333333334,Extrovert
1397,0.24767857142857136,Extrovert
1398,0.055,Extrovert
1399,0.019166666666666665,Extrovert
1400,0.06083333333333333,Extrovert
1401,0.014166666666666666,Extrovert
1402,0.175,Extrovert
1403,0.01,Extrovert
1404,0.025833333333333333,Extrovert
1405,0.02,Introvert
1406,0.4916666666666666,Extrovert
1407,0.055,Extrovert
1408,0.02,Extrovert
1409,0.146,Introvert
1410,0.03,Extrovert
1411,0.034,Extrovert
1412,0.05,Introvert
1413,0.3279246031746032,Extrovert
1414,0.03,Extrovert
1415,0.1,Introvert
1416,0.028999999999999998,Extrovert
1417,0.3723095238095238,Extrovert
1418,0.09,Introvert
1419,0.01,Extrovert
1420,0.07,Introvert
1421,0.28918253968253954,Extrovert
1422,0.13,Extrovert
1423,0.0125,Extrovert
1424,0.23854761904761904,Extrovert
1425,0.08,Introvert
1426,0.06,Extrovert
1427,0.0125,Extrovert
1428,0.115,Extrovert
1429,0.11648809523809524,Extrovert
1430,0.11833333333333335,Introvert
1431,0.09,Introvert
1432,0.07628571428571428,Extrovert
1433,0.0,Extrovert
1434,0.01,Extrovert
1435,0.17,Introvert
1436,0.005,Extrovert
1437,0.1,Extrovert
1438,0.02,Introvert
1439,0.08333333333333334,Extrovert
1440,0.025,Extrovert
1441,0.17,Introvert
1442,0.16333333333333336,Extrovert
1443,0.09,Introvert
1444,0.15,Extrovert
1445,0.2225,Extrovert
1446,0.11,Extrovert
1447,0.0,Extrovert
1448,0.003333333333333333,Extrovert
1449,0.4463333333333334,Extrovert
1450,0.04,Introvert
1451,0.1,Introvert
1452,0.08,Introvert
1453,0.14,Introvert
1454,0.05,Introvert
1455,0.09,Introvert
1456,0.18827380952380945,Extrovert
1457,0.0525,Extrovert
1458,0.4921666666666667,Extrovert
1459,0.01,Extrovert
1460,0.21,Introvert
1461,0.04,Extrovert
1462,0.03,Extrovert
1463,0.12,Introvert
1464,0.4716904761904761,Extrovert
1465,0.01,Extrovert
1466,0.12,Introvert
1467,0.035,Extrovert
1468,0.24978174603174594,Extrovert
1469,0.13,Extrovert
1470,0.07,Extrovert
1471,0.02,Introvert
1472,0.21,Introvert
1473,0.01,Extrovert
1474,0.075,Extrovert
1475,0.0,Extrovert
1476,0.03,Introvert
1477,0.1,Extrovert
1478,0.01,Extrovert
1479,0.12,Introvert
1480,0.04,Introvert
1481,0.05333333333333334,Extrovert
1482,0.11333333333333334,Extrovert
1483,0.06333333333333332,Extrovert
1484,0.22,Introvert
1485,0.5377142857142856,Introvert
1486,0.11,Extrovert
1487,0.024,Extrovert
1488,0.4891666666666667,Extrovert
1489,0.03266666666666667,Extrovert
1490,0.12,Extrovert
1491,0.0,Introvert
1492,0.04,Introvert
1493,0.0,Introvert
1494,0.14,Extrovert
1495,0.025,Extrovert
1496,0.047333333333333324,Extrovert
1497,0.1254761904761905,Extrovert
1498,0.11809523809523809,Extrovert
1499,0.03,Introvert
1500,0.065,Introvert
1501,0.02,Introvert
1502,0.01,Extrovert
1503,0.02,Introvert
1504,0.0275,Extrovert
1505,0.02416666666666667,Extrovert
1506,0.0735,Extrovert
1507,0.06,Extrovert
1508,0.12,Introvert
1509,0.06,Extrovert
1510,0.032,Extrovert
1511,0.02928571428571429,Introvert
1512,0.06,Introvert
1513,0.17550000000000002,Extrovert
1514,0.02625,Extrovert
1515,0.07,Extrovert
1516,0.19,Introvert
1517,0.11,Extrovert
1518,0.11,Extrovert
1519,0.0075,Extrovert
1520,0.04333333333333333,Extrovert
1521,0.0825,Extrovert
1522,0.05,Introvert
1523,0.1365,Extrovert
1524,0.015,Extrovert
1525,0.3,Extrovert
1526,0.040999999999999995,Extrovert
1527,0.06,Introvert
1528,0.002857142857142857,Extrovert
1529,0.07,Introvert
1530,0.03166666666666666,Extrovert
1531,0.092,Extrovert
1532,0.12833333333333333,Introvert
1533,0.06,Extrovert
1534,0.01,Extrovert
1535,0.5576666666666668,Extrovert
1536,0.01,Introvert
1537,0.07,Extrovert
1538,0.0,Extrovert
1539,0.075,Extrovert
1540,0.14666666666666667,Extrovert
1541,0.065,Extrovert
1542,0.035,Extrovert
1543,0.12,Extrovert
1544,0.018333333333333333,Extrovert
1545,0.07,Introvert
1546,0.14,Introvert
1547,0.010666666666666666,Extrovert
1548,0.006999999999999999,Extrovert
1549,0.0,Extrovert
1550,0.07,Extrovert
1551,0.07,Extrovert
1552,0.21166666666666667,Extrovert
1553,0.09,Extrovert
1554,0.05,Introvert
1555,0.14,Extrovert
1556,0.005,Extrovert
1557,0.1366666666666667,Extrovert
1558,0.04,Introvert
1559,0.01,Introvert
1560,0.0,Extrovert
1561,0.09,Introvert
1562,0.008,Extrovert
1563,0.3560952380952381,Extrovert
1564,0.01,Extrovert
1565,0.04,Extrovert
1566,0.01,Extrovert
1567,0.137,Extrovert
1568,0.05,Extrovert
1569,0.1681666666666667,Extrovert
1570,0.0685,Extrovert
1571,0.16,Extrovert
1572,0.06333333333333332,Extrovert
1573,0.08,Extrovert
1574,0.03428571428571429,Extrovert
1575,0.20379365079365075,Extrovert
1576,0.05,Introvert
1577,0.07,Extrovert
1578,0.03333333333333333,Extrovert
1579,0.32888095238095233,Extrovert
1580,0.08,Extrovert
1581,0.23,Introvert
1582,0.15,Extrovert
1583,0.1,Introvert
1584,0.01,Extrovert
1585,0.4957142857142857,Introvert
1586,0.14,Introvert
1587,0.22785317460317456,Extrovert
1588,0.07,Extrovert
1589,0.35846428571428574,Extrovert
1590,0.3168571428571429,Extrovert
1591,0.0,Extrovert
1592,0.051666666666666666,Extrovert
1593,0.07,Introvert
1594,0.005,Extrovert
1595,0.0,Extrovert
1596,0.04,Introvert
1597,0.14816666666666667,Extrovert
1598,0.06,Introvert
1599,0.12,Extrovert
1600,0.05608333333333333,Extrovert
1601,0.08333333333333331,Extrovert
1602,0.32872619047619045,Extrovert
1603,0.016666666666666666,Extrovert
1604,0.06,Introvert
1605,0.4817777777777777,Extrovert
1606,0.12,Extrovert
1607,0.1255,Extrovert
1608,0.105,Extrovert
1609,0.006666666666666666,Extrovert
1610,0.39883658008657996,Extrovert
1611,0.0285,Extrovert
1612,0.0,Extrovert
1613,0.03,Extrovert
1614,0.03,Introvert
1615,0.047,Introvert
1616,0.11,Extrovert
1617,0.2886904761904761,Extrovert
1618,0.04650000000000001,Extrovert
1619,0.141,Extrovert
1620,0.03,Extrovert
1621,0.01,Extrovert
1622,0.24665079365079356,Extrovert
1623,0.10166666666666668,Extrovert
1624,0.005,Extrovert
1625,0.185,Extrovert
1626,0.01,Extrovert
1627,0.04261904761904762,Extrovert
1628,0.11,Introvert
1629,0.3654285714285714,Extrovert
1630,0.17,Introvert
1631,0.4892857142857144,Extrovert
1632,0.14,Introvert
1633,0.05,Introvert
1634,0.04,Extrovert
1635,0.1575,Extrovert
1636,0.03666666666666667,Extrovert
1637,0.0,Extrovert
1638,0.09416666666666668,Extrovert
1639,0.47211136086136074,Extrovert
1640,0.13,Introvert
1641,0.077,Extrovert
1642,0.03,Extrovert
1643,0.11,Introvert
1644,0.01,Extrovert
1645,0.0,Extrovert
1646,0.11,Introvert
1647,0.03266666666666666,Extrovert
1648,0.09,Introvert
1649,0.17009523809523805,Extrovert
1650,0.128,Extrovert
1651,0.08,Introvert
1652,0.03166666666666666,Extrovert
1653,0.0,Extrovert
1654,0.01,Extrovert
1655,0.47783333333333333,Extrovert
1656,0.0725,Extrovert
1657,0.05833333333333333,Extrovert
1658,0.165,Extrovert
1659,0.013333333333333332,Extrovert
1660,0.07,Introvert
1661,0.06,Extrovert
1662,0.056333333333333326,Extrovert
1663,0.085,Extrovert
1664,0.12,Introvert
1665,0.029166666666666664,Extrovert
1666,0.03,Introvert
1667,0.057833333333333334,Introvert
1668,0.08,Introvert
1669,0.09,Introvert
1670,0.13152380952380952,Extrovert
1671,0.17,Extrovert
1672,0.4674999999999999,Extrovert
1673,0.05,Introvert
1674,0.05,Introvert
1675,0.0225,Extrovert
1676,0.1,Introvert
1677,0.07,Extrovert
1678,0.1152142857142857,Extrovert
1679,0.0,Extrovert
1680,0.0475,Extrovert
1681,0.139,Extrovert
1682,0.04,Introvert
1683,0.025357142857142856,Extrovert
1684,0.14517857142857143,Extrovert
1685,0.3165595238095237,Extrovert
1686,0.03,Extrovert
1687,0.10333333333333333,Extrovert
1688,0.07,Extrovert
1689,0.33228685203685215,Extrovert
1690,0.065,Extrovert
1691,0.19,Extrovert
1692,0.014714285714285714,Extrovert
1693,0.33356746031746026,Extrovert
1694,0.04,Extrovert
1695,0.23,Introvert
1696,0.03,Extrovert
1697,0.0,Extrovert
1698,0.33299999999999996,Extrovert
1699,0.45050000000000007,Extrovert
1700,0.1125,Extrovert
1701,0.09333333333333334,Extrovert
1702,0.02,Introvert
1703,0.03166666666666666,Introvert
1704,0.026666666666666665,Extrovert
1705,0.06883333333333333,Extrovert
1706,0.2656796536796537,Extrovert
1707,0.4948333333333333,Extrovert
1708,0.12,Introvert
1709,0.08,Introvert
1710,0.1,Introvert
1711,0.37047619047619046,Extrovert
1712,0.07,Extrovert
1713,0.13895238095238094,Extrovert
1714,0.20615873015873012,Extrovert
1715,0.08,Extrovert
1716,0.01,Introvert
1717,0.02125,Extrovert
1718,0.03,Introvert
1719,0.129,Extrovert
1720,0.005714285714285714,Extrovert
1721,0.05,Extrovert
1722,0.0,Extrovert
1723,0.04,Extrovert
1724,0.07166666666666667,Extrovert
1725,0.22666666666666666,Introvert
1726,0.11016666666666666,Extrovert
1727,0.04,Extrovert
1728,0.48250000000000015,Extrovert
1729,0.12,Introvert
1730,0.267,Extrovert
1731,0.5128333333333334,Extrovert
1732,0.2771309523809523,Extrovert
1733,0.08,Extrovert
1734,0.01,Extrovert
1735,0.02,Introvert
1736,0.13,Introvert
1737,0.06,Extrovert
1738,0.35327777777777775,Extrovert
1739,0.033,Extrovert
1740,0.11666666666666668,Extrovert
1741,0.03,Extrovert
1742,0.3662142857142856,Extrovert
1743,0.1,Introvert
1744,0.01,Extrovert
1745,0.14,Introvert
1746,0.015,Extrovert
1747,0.04333333333333333,Extrovert
1748,0.06,Introvert
1749,0.16,Introvert
1750,0.18,Introvert
1751,0.09,Introvert
1752,0.11083333333333333,Extrovert
1753,0.08333333333333331,Extrovert
1754,0.5071785714285713,Extrovert
1755,0.02,Extrovert
1756,0.075,Extrovert
1757,0.05,Introvert
1758,0.468202380952381,Extrovert
1759,0.5698192640692641,Extrovert
1760,0.07,Introvert
1761,0.18,Introvert
1762,0.5154523809523809,Extrovert
1763,0.31201190476190477,Extrovert
1764,0.12,Introvert
1765,0.0,Extrovert
1766,0.04,Introvert
1767,0.3143015873015873,Extrovert
1768,0.12,Extrovert
1769,0.2664772727272727,Extrovert
1770,0.15221031746031743,Extrovert
1771,0.1,Introvert
1772,0.06,Extrovert
1773,0.25633333333333336,Extrovert
1774,0.17,Introvert
1775,0.10783333333333334,Extrovert
1776,0.025,Extrovert
1777,0.0275,Extrovert
1778,0.07,Introvert
1779,0.03,Extrovert
1780,0.02,Extrovert
1781,0.0044444444444444444,Extrovert
1782,0.49016666666666675,Extrovert
1783,0.05,Extrovert
1784,0.018666666666666668,Extrovert
1785,0.03,Extrovert
1786,0.0,Extrovert
1787,0.09383333333333335,Extrovert
1788,0.04,Introvert
1789,0.09,Extrovert
1790,0.11,Introvert
