id,prediction,extrovert_proba,uncertainty
19271,Extrovert,0.99666584,0.0066683292
19272,Extrovert,0.9899992,0.02000165
19273,Extrovert,0.9799992,0.04000163
19274,Extrovert,0.96333253,0.07333493
19275,Extrovert,0.9933325,0.01333499
19276,Introvert,0.0,0.0
19277,Introvert,0.023333335,0.04666668
19278,Introvert,0.0,0.0
19279,Introvert,0.0033333334,0.0066666603
19280,Introvert,0.0,0.0
19281,Extrovert,0.9799992,0.04000163
19282,Introvert,0.0,0.0
19283,Introvert,0.0,0.0
19284,Introvert,0.013333334,0.026666641
19285,Introvert,0.0,0.0
19286,Introvert,0.0033333334,0.0066666603
19287,Extrovert,0.99999917,1.66893e-06
19288,Introvert,0.0,0.0
19289,Extrovert,0.99666584,0.0066683292
19290,Introvert,0.0,0.0
19291,Extrovert,0.99999917,1.66893e-06
19292,Introvert,0.09666664,0.19333327
19293,Introvert,0.023333335,0.04666668
19294,Introvert,0.0033333334,0.0066666603
19295,Introvert,0.0,0.0
19296,Introvert,0.0,0.0
19297,Introvert,0.0,0.0
19298,Extrovert,0.99666584,0.0066683292
19299,Extrovert,0.9166659,0.16666818
19300,Introvert,0.0,0.0
19301,Introvert,0.0,0.0
19302,Introvert,0.0,0.0
19303,Extrovert,0.99999917,1.66893e-06
19304,Introvert,0.01,0.01999998
19305,Introvert,0.0,0.0
19306,Introvert,0.0,0.0
19307,Extrovert,0.9833325,0.03333497
19308,Introvert,0.0,0.0
19309,Extrovert,0.9933325,0.01333499
19310,Introvert,0.013333334,0.026666641
19311,Extrovert,0.99999917,1.66893e-06
19312,Introvert,0.0,0.0
19313,Introvert,0.0,0.0
19314,Introvert,0.0,0.0
19315,Extrovert,0.97666585,0.04666829
19316,Introvert,0.0,0.0
19317,Introvert,0.01,0.01999998
19318,Introvert,0.0,0.0
19319,Introvert,0.0,0.0
19320,Introvert,0.0033333334,0.0066666603
19321,Introvert,0.006666667,0.013333321
19322,Introvert,0.0033333334,0.0066666603
19323,Introvert,0.020000001,0.04000002
19324,Introvert,0.0,0.0
19325,Introvert,0.0,0.0
19326,Introvert,0.0,0.0
19327,Introvert,0.0,0.0
19328,Introvert,0.0,0.0
19329,Extrovert,0.98666584,0.02666831
19330,Introvert,0.0,0.0
19331,Introvert,0.0,0.0
19332,Introvert,0.0,0.0
19333,Introvert,0.0,0.0
19334,Introvert,0.0033333334,0.0066666603
19335,Introvert,0.0,0.0
19336,Introvert,0.013333334,0.026666641
19337,Introvert,0.0,0.0
19338,Introvert,0.0033333334,0.0066666603
19339,Extrovert,0.97666585,0.04666829
19340,Introvert,0.0,0.0
19341,Introvert,0.0,0.0
19342,Extrovert,0.95333254,0.09333491
19343,Introvert,0.016666668,0.03333336
19344,Introvert,0.0033333334,0.0066666603
19345,Introvert,0.0,0.0
19346,Introvert,0.0,0.0
19347,Introvert,0.0,0.0
19348,Introvert,0.0,0.0
19349,Introvert,0.0,0.0
19350,Introvert,0.0033333334,0.0066666603
19351,Introvert,0.0,0.0
19352,Introvert,0.043333337,0.0866667
19353,Introvert,0.0,0.0
19354,Introvert,0.0,0.0
19355,Extrovert,0.99999917,1.66893e-06
19356,Introvert,0.0033333334,0.0066666603
19357,Extrovert,0.97666585,0.04666829
19358,Extrovert,0.99999917,1.66893e-06
19359,Introvert,0.01,0.01999998
19360,Extrovert,0.99666584,0.0066683292
19361,Introvert,0.0,0.0
19362,Introvert,0.013333334,0.026666641
19363,Introvert,0.10666663,0.21333325
19364,Introvert,0.0,0.0
19365,Extrovert,0.9366659,0.12666821
19366,Introvert,0.0,0.0
19367,Introvert,0.016666668,0.03333336
19368,Extrovert,0.99999917,1.66893e-06
19369,Introvert,0.0,0.0
19370,Introvert,0.043333337,0.0866667
19371,Extrovert,0.9933325,0.01333499
19372,Extrovert,0.99999917,1.66893e-06
19373,Introvert,0.0,0.0
19374,Introvert,0.0,0.0
19375,Introvert,0.01,0.01999998
19376,Extrovert,0.9899992,0.02000165
19377,Introvert,0.0,0.0
19378,Extrovert,0.9899992,0.02000165
19379,Introvert,0.0,0.0
19380,Extrovert,0.96333253,0.07333493
19381,Introvert,0.01,0.01999998
19382,Introvert,0.0,0.0
19383,Extrovert,0.9899992,0.02000165
19384,Introvert,0.0,0.0
19385,Extrovert,0.99666584,0.0066683292
19386,Extrovert,0.99999917,1.66893e-06
19387,Extrovert,0.99666584,0.0066683292
19388,Introvert,0.0,0.0
19389,Extrovert,0.9933325,0.01333499
19390,Extrovert,0.90999925,0.1800015
19391,Introvert,0.01,0.01999998
19392,Introvert,0.0033333334,0.0066666603
19393,Extrovert,0.9899992,0.02000165
19394,Introvert,0.01,0.01999998
19395,Introvert,0.006666667,0.013333321
19396,Extrovert,0.99666584,0.0066683292
19397,Introvert,0.0,0.0
19398,Extrovert,0.99666584,0.0066683292
19399,Introvert,0.0,0.0
19400,Introvert,0.0,0.0
19401,Introvert,0.0,0.0
19402,Introvert,0.0,0.0
19403,Introvert,0.0,0.0
19404,Introvert,0.0,0.0
19405,Extrovert,0.99666584,0.0066683292
19406,Introvert,0.0,0.0
19407,Introvert,0.0,0.0
19408,Introvert,0.006666667,0.013333321
19409,Introvert,0.0,0.0
19410,Introvert,0.056666672,0.113333344
19411,Extrovert,0.99999917,1.66893e-06
19412,Extrovert,0.99999917,1.66893e-06
19413,Extrovert,0.9899992,0.02000165
19414,Introvert,0.0,0.0
19415,Introvert,0.0,0.0
19416,Introvert,0.006666667,0.013333321
19417,Extrovert,0.8499993,0.30000138
19418,Introvert,0.0,0.0
19419,Extrovert,0.99999917,1.66893e-06
19420,Extrovert,0.99999917,1.66893e-06
19421,Introvert,0.0,0.0
19422,Extrovert,0.99999917,1.66893e-06
19423,Introvert,0.0033333334,0.0066666603
19424,Introvert,0.0,0.0
19425,Introvert,0.0,0.0
19426,Introvert,0.0,0.0
19427,Introvert,0.0,0.0
19428,Extrovert,0.99666584,0.0066683292
19429,Extrovert,0.97666585,0.04666829
19430,Introvert,0.0,0.0
19431,Introvert,0.0,0.0
19432,Introvert,0.0,0.0
19433,Introvert,0.0,0.0
19434,Extrovert,0.99999917,1.66893e-06
19435,Introvert,0.0,0.0
19436,Introvert,0.0,0.0
19437,Introvert,0.0,0.0
19438,Extrovert,0.9933325,0.01333499
19439,Extrovert,0.9933325,0.01333499
19440,Introvert,0.0033333334,0.0066666603
19441,Introvert,0.0,0.0
19442,Introvert,0.0,0.0
19443,Introvert,0.0,0.0
19444,Extrovert,0.95333254,0.09333491
19445,Introvert,0.0,0.0
19446,Introvert,0.0,0.0
19447,Introvert,0.02666667,0.053333342
19448,Introvert,0.0,0.0
19449,Introvert,0.033333335,0.06666666
19450,Extrovert,0.99666584,0.0066683292
19451,Introvert,0.02666667,0.053333342
19452,Introvert,0.0033333334,0.0066666603
19453,Introvert,0.0,0.0
19454,Introvert,0.0033333334,0.0066666603
19455,Introvert,0.0,0.0
19456,Extrovert,0.98666584,0.02666831
19457,Introvert,0.0033333334,0.0066666603
19458,Introvert,0.0,0.0
19459,Introvert,0.0,0.0
19460,Introvert,0.0,0.0
19461,Introvert,0.0,0.0
19462,Extrovert,0.9699992,0.06000161
19463,Introvert,0.07999999,0.15999997
19464,Introvert,0.01,0.01999998
19465,Introvert,0.0,0.0
19466,Introvert,0.0,0.0
19467,Extrovert,0.9466659,0.106668234
19468,Introvert,0.0,0.0
19469,Extrovert,0.99666584,0.0066683292
19470,Introvert,0.020000001,0.04000002
19471,Extrovert,0.9899992,0.02000165
19472,Extrovert,0.9933325,0.01333499
19473,Extrovert,0.9833325,0.03333497
19474,Introvert,0.0,0.0
19475,Extrovert,0.99999917,1.66893e-06
19476,Introvert,0.0,0.0
19477,Introvert,0.0033333334,0.0066666603
19478,Introvert,0.0,0.0
19479,Extrovert,0.99666584,0.0066683292
19480,Introvert,0.0,0.0
19481,Introvert,0.0,0.0
19482,Introvert,0.4999996,0.9999992
19483,Extrovert,0.9066659,0.18666816
19484,Introvert,0.0033333334,0.0066666603
19485,Introvert,0.07999999,0.15999997
19486,Introvert,0.0,0.0
19487,Introvert,0.0,0.0
19488,Introvert,0.0,0.0
19489,Introvert,0.0,0.0
19490,Introvert,0.0,0.0
19491,Introvert,0.0,0.0
19492,Introvert,0.0,0.0
19493,Introvert,0.0,0.0
19494,Introvert,0.0,0.0
19495,Introvert,0.0,0.0
19496,Introvert,0.013333334,0.026666641
19497,Introvert,0.0,0.0
19498,Introvert,0.0,0.0
19499,Introvert,0.0,0.0
19500,Introvert,0.0,0.0
19501,Introvert,0.0,0.0
19502,Extrovert,0.99999917,1.66893e-06
19503,Extrovert,0.99999917,1.66893e-06
19504,Introvert,0.0033333334,0.0066666603
19505,Introvert,0.0,0.0
19506,Introvert,0.0,0.0
19507,Extrovert,0.99999917,1.66893e-06
19508,Extrovert,0.99666584,0.0066683292
19509,Introvert,0.23666652,0.473333
19510,Introvert,0.013333334,0.026666641
19511,Introvert,0.0033333334,0.0066666603
19512,Introvert,0.006666667,0.013333321
19513,Extrovert,0.98666584,0.02666831
19514,Introvert,0.006666667,0.013333321
19515,Introvert,0.0,0.0
19516,Introvert,0.0,0.0
19517,Introvert,0.0033333334,0.0066666603
19518,Introvert,0.0,0.0
19519,Extrovert,0.99999917,1.66893e-06
19520,Introvert,0.0,0.0
19521,Introvert,0.0,0.0
19522,Introvert,0.020000001,0.04000002
19523,Introvert,0.01,0.01999998
19524,Introvert,0.006666667,0.013333321
19525,Introvert,0.0,0.0
19526,Introvert,0.0,0.0
19527,Introvert,0.0,0.0
19528,Introvert,0.006666667,0.013333321
19529,Extrovert,0.98666584,0.02666831
19530,Extrovert,0.9933325,0.01333499
19531,Extrovert,0.99999917,1.66893e-06
19532,Extrovert,0.99999917,1.66893e-06
19533,Introvert,0.0,0.0
19534,Introvert,0.0,0.0
19535,Introvert,0.0033333334,0.0066666603
19536,Introvert,0.006666667,0.013333321
19537,Introvert,0.0033333334,0.0066666603
19538,Introvert,0.0,0.0
19539,Introvert,0.0,0.0
19540,Extrovert,0.98666584,0.02666831
19541,Introvert,0.0,0.0
19542,Introvert,0.0,0.0
19543,Introvert,0.013333334,0.026666641
19544,Introvert,0.0,0.0
19545,Extrovert,0.97666585,0.04666829
19546,Extrovert,0.9933325,0.01333499
19547,Introvert,0.0033333334,0.0066666603
19548,Introvert,0.0,0.0
19549,Introvert,0.0,0.0
19550,Introvert,0.0,0.0
19551,Introvert,0.0,0.0
19552,Introvert,0.0,0.0
19553,Introvert,0.0,0.0
19554,Introvert,0.0,0.0
19555,Introvert,0.09999997,0.19999993
19556,Introvert,0.0,0.0
19557,Introvert,0.0,0.0
19558,Extrovert,0.99999917,1.66893e-06
19559,Extrovert,0.95333254,0.09333491
19560,Introvert,0.0,0.0
19561,Introvert,0.0,0.0
19562,Introvert,0.0,0.0
19563,Extrovert,0.9933325,0.01333499
19564,Introvert,0.0,0.0
19565,Introvert,0.0,0.0
19566,Introvert,0.0,0.0
19567,Extrovert,0.99999917,1.66893e-06
19568,Extrovert,0.99999917,1.66893e-06
19569,Extrovert,0.99999917,1.66893e-06
19570,Introvert,0.0,0.0
19571,Extrovert,0.98666584,0.02666831
19572,Introvert,0.016666668,0.03333336
19573,Introvert,0.0,0.0
19574,Introvert,0.016666668,0.03333336
19575,Introvert,0.0,0.0
19576,Introvert,0.0033333334,0.0066666603
19577,Introvert,0.0,0.0
19578,Introvert,0.0,0.0
19579,Extrovert,0.9933325,0.01333499
19580,Introvert,0.0,0.0
19581,Introvert,0.0,0.0
19582,Extrovert,0.99666584,0.0066683292
19583,Introvert,0.06333334,0.12666667
19584,Extrovert,0.99999917,1.66893e-06
19585,Introvert,0.0,0.0
19586,Extrovert,0.99666584,0.0066683292
19587,Introvert,0.016666668,0.03333336
19588,Introvert,0.0,0.0
19589,Introvert,0.0,0.0
19590,Introvert,0.0,0.0
19591,Introvert,0.0033333334,0.0066666603
19592,Introvert,0.0,0.0
19593,Introvert,0.023333335,0.04666668
19594,Introvert,0.0,0.0
19595,Introvert,0.0033333334,0.0066666603
19596,Extrovert,0.99666584,0.0066683292
19597,Introvert,0.0,0.0
19598,Extrovert,0.99999917,1.66893e-06
19599,Introvert,0.0,0.0
19600,Introvert,0.0,0.0
19601,Introvert,0.0,0.0
19602,Introvert,0.0,0.0
19603,Introvert,0.0,0.0
19604,Introvert,0.0,0.0
19605,Introvert,0.01,0.01999998
19606,Introvert,0.0,0.0
19607,Introvert,0.0,0.0
19608,Introvert,0.0,0.0
19609,Introvert,0.0,0.0
19610,Introvert,0.0,0.0
19611,Introvert,0.0,0.0
19612,Introvert,0.24333318,0.48666632
19613,Introvert,0.0,0.0
19614,Introvert,0.0,0.0
19615,Extrovert,0.9899992,0.02000165
19616,Introvert,0.0,0.0
19617,Introvert,0.0033333334,0.0066666603
19618,Introvert,0.0033333334,0.0066666603
19619,Introvert,0.0,0.0
19620,Introvert,0.013333334,0.026666641
19621,Introvert,0.0033333334,0.0066666603
19622,Introvert,0.023333335,0.04666668
19623,Introvert,0.0,0.0
19624,Introvert,0.0,0.0
19625,Introvert,0.0,0.0
19626,Introvert,0.0,0.0
19627,Introvert,0.0,0.0
19628,Introvert,0.0,0.0
19629,Extrovert,0.9799992,0.04000163
19630,Introvert,0.0033333334,0.0066666603
19631,Introvert,0.006666667,0.013333321
19632,Introvert,0.0,0.0
19633,Introvert,0.0,0.0
19634,Extrovert,0.8899993,0.22000146
19635,Introvert,0.0,0.0
19636,Extrovert,0.99999917,1.66893e-06
19637,Introvert,0.020000001,0.04000002
19638,Introvert,0.030000003,0.060000002
19639,Extrovert,0.9933325,0.01333499
19640,Introvert,0.0,0.0
19641,Introvert,0.0,0.0
19642,Extrovert,0.9933325,0.01333499
19643,Introvert,0.0,0.0
19644,Introvert,0.0,0.0
19645,Extrovert,0.9833325,0.03333497
19646,Extrovert,0.99999917,1.66893e-06
19647,Extrovert,0.9566659,0.08666825
19648,Introvert,0.006666667,0.013333321
19649,Introvert,0.0,0.0
19650,Introvert,0.0,0.0
19651,Introvert,0.0,0.0
19652,Introvert,0.0033333334,0.0066666603
19653,Introvert,0.0,0.0
19654,Introvert,0.0,0.0
19655,Introvert,0.0,0.0
19656,Introvert,0.0,0.0
19657,Introvert,0.0,0.0
19658,Introvert,0.0,0.0
19659,Extrovert,0.9899992,0.02000165
19660,Introvert,0.0,0.0
19661,Extrovert,0.99999917,1.66893e-06
19662,Extrovert,0.98666584,0.02666831
19663,Extrovert,0.9933325,0.01333499
19664,Extrovert,0.9933325,0.01333499
19665,Introvert,0.0,0.0
19666,Introvert,0.0,0.0
19667,Introvert,0.0033333334,0.0066666603
19668,Extrovert,0.6266662,0.7466676
19669,Introvert,0.0,0.0
19670,Introvert,0.0,0.0
19671,Introvert,0.0,0.0
19672,Introvert,0.0,0.0
19673,Introvert,0.0033333334,0.0066666603
19674,Introvert,0.0033333334,0.0066666603
19675,Introvert,0.023333335,0.04666668
19676,Introvert,0.0,0.0
19677,Introvert,0.0,0.0
19678,Introvert,0.0,0.0
19679,Introvert,0.0,0.0
19680,Introvert,0.006666667,0.013333321
19681,Introvert,0.0,0.0
19682,Introvert,0.0,0.0
19683,Introvert,0.0,0.0
19684,Introvert,0.0033333334,0.0066666603
19685,Introvert,0.013333334,0.026666641
19686,Introvert,0.0033333334,0.0066666603
19687,Introvert,0.006666667,0.013333321
19688,Introvert,0.0,0.0
19689,Introvert,0.0,0.0
19690,Introvert,0.0,0.0
19691,Extrovert,0.9933325,0.01333499
19692,Introvert,0.0033333334,0.0066666603
19693,Extrovert,0.9833325,0.03333497
19694,Introvert,0.0,0.0
19695,Introvert,0.0,0.0
19696,Introvert,0.056666672,0.113333344
19697,Introvert,0.033333335,0.06666666
19698,Introvert,0.006666667,0.013333321
19699,Extrovert,0.99666584,0.0066683292
19700,Introvert,0.0,0.0
19701,Introvert,0.0,0.0
19702,Introvert,0.0,0.0
19703,Extrovert,0.99999917,1.66893e-06
19704,Introvert,0.040000003,0.07999998
19705,Introvert,0.0,0.0
19706,Introvert,0.0,0.0
19707,Introvert,0.15333326,0.3066665
19708,Introvert,0.0,0.0
19709,Introvert,0.02666667,0.053333342
19710,Introvert,0.0,0.0
19711,Extrovert,0.99999917,1.66893e-06
19712,Introvert,0.0,0.0
19713,Extrovert,0.99999917,1.66893e-06
19714,Introvert,0.0,0.0
19715,Introvert,0.0,0.0
19716,Introvert,0.0033333334,0.0066666603
19717,Introvert,0.07666666,0.1533333
19718,Introvert,0.0,0.0
19719,Introvert,0.01,0.01999998
19720,Introvert,0.0,0.0
19721,Introvert,0.0,0.0
19722,Introvert,0.0,0.0
19723,Introvert,0.01,0.01999998
19724,Extrovert,0.9833325,0.03333497
19725,Extrovert,0.9899992,0.02000165
19726,Introvert,0.0033333334,0.0066666603
19727,Introvert,0.0,0.0
19728,Introvert,0.0,0.0
19729,Extrovert,0.9833325,0.03333497
19730,Introvert,0.0,0.0
19731,Extrovert,0.99666584,0.0066683292
19732,Extrovert,0.99999917,1.66893e-06
19733,Introvert,0.0,0.0
19734,Introvert,0.0033333334,0.0066666603
19735,Introvert,0.0,0.0
19736,Extrovert,0.9933325,0.01333499
19737,Introvert,0.0,0.0
19738,Extrovert,0.99666584,0.0066683292
19739,Introvert,0.0,0.0
19740,Introvert,0.0033333334,0.0066666603
19741,Extrovert,0.99666584,0.0066683292
19742,Introvert,0.0,0.0
19743,Introvert,0.0,0.0
19744,Introvert,0.0,0.0
19745,Introvert,0.0,0.0
19746,Extrovert,0.97666585,0.04666829
19747,Introvert,0.03666667,0.07333332
19748,Introvert,0.0,0.0
19749,Introvert,0.0,0.0
19750,Introvert,0.0,0.0
19751,Extrovert,0.99999917,1.66893e-06
19752,Introvert,0.013333334,0.026666641
19753,Introvert,0.0,0.0
19754,Introvert,0.0,0.0
19755,Introvert,0.02666667,0.053333342
19756,Introvert,0.0,0.0
19757,Introvert,0.0,0.0
19758,Introvert,0.0,0.0
19759,Introvert,0.0,0.0
19760,Extrovert,0.9899992,0.02000165
19761,Introvert,0.0,0.0
19762,Extrovert,0.99999917,1.66893e-06
19763,Introvert,0.03666667,0.07333332
19764,Extrovert,0.99999917,1.66893e-06
19765,Introvert,0.0,0.0
19766,Introvert,0.006666667,0.013333321
19767,Introvert,0.0,0.0
19768,Extrovert,0.7366661,0.52666783
19769,Introvert,0.0,0.0
19770,Introvert,0.0033333334,0.0066666603
19771,Extrovert,0.9933325,0.01333499
19772,Introvert,0.0,0.0
19773,Extrovert,0.9833325,0.03333497
19774,Introvert,0.45999965,0.9199993
19775,Introvert,0.0,0.0
19776,Introvert,0.0033333334,0.0066666603
19777,Introvert,0.0,0.0
19778,Introvert,0.0,0.0
19779,Extrovert,0.99666584,0.0066683292
19780,Extrovert,0.99666584,0.0066683292
19781,Introvert,0.006666667,0.013333321
19782,Extrovert,0.99999917,1.66893e-06
19783,Extrovert,0.99999917,1.66893e-06
19784,Introvert,0.0,0.0
19785,Introvert,0.0,0.0
19786,Extrovert,0.99999917,1.66893e-06
19787,Extrovert,0.99999917,1.66893e-06
19788,Introvert,0.050000004,0.100000024
19789,Introvert,0.0,0.0
19790,Extrovert,0.9366659,0.12666821
19791,Introvert,0.0,0.0
19792,Introvert,0.0,0.0
19793,Extrovert,0.9733325,0.05333495
19794,Introvert,0.0,0.0
19795,Introvert,0.0,0.0
19796,Extrovert,0.99999917,1.66893e-06
19797,Introvert,0.03666667,0.07333332
19798,Extrovert,0.96666586,0.06666827
19799,Introvert,0.0033333334,0.0066666603
19800,Introvert,0.0,0.0
19801,Introvert,0.020000001,0.04000002
19802,Introvert,0.0,0.0
19803,Introvert,0.030000003,0.060000002
19804,Extrovert,0.98666584,0.02666831
19805,Introvert,0.0,0.0
19806,Introvert,0.0,0.0
19807,Introvert,0.0,0.0
19808,Introvert,0.0,0.0
19809,Introvert,0.033333335,0.06666666
19810,Introvert,0.0033333334,0.0066666603
19811,Introvert,0.0,0.0
19812,Introvert,0.0,0.0
19813,Introvert,0.016666668,0.03333336
19814,Introvert,0.013333334,0.026666641
19815,Introvert,0.0033333334,0.0066666603
19816,Extrovert,0.9133326,0.17333484
19817,Introvert,0.0,0.0
19818,Introvert,0.0,0.0
19819,Introvert,0.0,0.0
19820,Introvert,0.0033333334,0.0066666603
19821,Introvert,0.0,0.0
19822,Introvert,0.0,0.0
19823,Introvert,0.013333334,0.026666641
19824,Introvert,0.006666667,0.013333321
19825,Introvert,0.01,0.01999998
19826,Extrovert,0.95333254,0.09333491
19827,Introvert,0.01,0.01999998
19828,Extrovert,0.9933325,0.01333499
19829,Introvert,0.0,0.0
19830,Introvert,0.0,0.0
19831,Introvert,0.0,0.0
19832,Introvert,0.0,0.0
19833,Introvert,0.0,0.0
19834,Introvert,0.0,0.0
19835,Introvert,0.0,0.0
19836,Introvert,0.0,0.0
19837,Introvert,0.0,0.0
19838,Extrovert,0.99999917,1.66893e-06
19839,Introvert,0.0033333334,0.0066666603
19840,Introvert,0.0,0.0
19841,Extrovert,0.99999917,1.66893e-06
19842,Introvert,0.006666667,0.013333321
19843,Extrovert,0.93333256,0.13333488
19844,Introvert,0.0,0.0
19845,Introvert,0.0,0.0
19846,Introvert,0.0,0.0
19847,Extrovert,0.97666585,0.04666829
19848,Introvert,0.0,0.0
19849,Extrovert,0.9833325,0.03333497
19850,Introvert,0.0,0.0
19851,Introvert,0.0,0.0
19852,Introvert,0.006666667,0.013333321
19853,Extrovert,0.99666584,0.0066683292
19854,Introvert,0.0,0.0
19855,Introvert,0.01,0.01999998
19856,Extrovert,0.99999917,1.66893e-06
19857,Extrovert,0.99999917,1.66893e-06
19858,Introvert,0.0,0.0
19859,Extrovert,0.99999917,1.66893e-06
19860,Extrovert,0.9566659,0.08666825
19861,Introvert,0.0,0.0
19862,Introvert,0.0033333334,0.0066666603
19863,Introvert,0.0,0.0
19864,Extrovert,0.9899992,0.02000165
19865,Introvert,0.0,0.0
19866,Introvert,0.0,0.0
19867,Introvert,0.01,0.01999998
19868,Introvert,0.02666667,0.053333342
19869,Extrovert,0.98666584,0.02666831
19870,Introvert,0.0,0.0
19871,Introvert,0.0,0.0
19872,Introvert,0.0,0.0
19873,Introvert,0.0,0.0
19874,Extrovert,0.99999917,1.66893e-06
19875,Extrovert,0.9933325,0.01333499
19876,Introvert,0.09999997,0.19999993
19877,Extrovert,0.99999917,1.66893e-06
19878,Extrovert,0.99666584,0.0066683292
19879,Extrovert,0.99999917,1.66893e-06
19880,Introvert,0.006666667,0.013333321
19881,Extrovert,0.91999924,0.16000152
19882,Introvert,0.0,0.0
19883,Introvert,0.0,0.0
19884,Extrovert,0.99666584,0.0066683292
19885,Introvert,0.0,0.0
19886,Extrovert,0.99999917,1.66893e-06
19887,Introvert,0.0,0.0
19888,Introvert,0.0,0.0
19889,Introvert,0.0,0.0
19890,Extrovert,0.99666584,0.0066683292
19891,Introvert,0.0,0.0
19892,Introvert,0.0,0.0
19893,Introvert,0.0,0.0
19894,Introvert,0.0033333334,0.0066666603
19895,Introvert,0.0,0.0
19896,Introvert,0.056666672,0.113333344
19897,Introvert,0.0,0.0
19898,Introvert,0.01,0.01999998
19899,Introvert,0.020000001,0.04000002
19900,Introvert,0.0,0.0
19901,Introvert,0.0,0.0
19902,Introvert,0.0,0.0
19903,Introvert,0.0,0.0
19904,Introvert,0.0,0.0
19905,Introvert,0.0,0.0
19906,Introvert,0.0,0.0
19907,Introvert,0.0,0.0
19908,Introvert,0.0,0.0
19909,Introvert,0.0,0.0
19910,Extrovert,0.99999917,1.66893e-06
19911,Introvert,0.0,0.0
19912,Introvert,0.0,0.0
19913,Introvert,0.0,0.0
19914,Introvert,0.0,0.0
19915,Introvert,0.020000001,0.04000002
19916,Introvert,0.0,0.0
19917,Introvert,0.0,0.0
19918,Introvert,0.0,0.0
19919,Extrovert,0.99666584,0.0066683292
19920,Introvert,0.0,0.0
19921,Introvert,0.0,0.0
19922,Introvert,0.050000004,0.100000024
19923,Introvert,0.0,0.0
19924,Extrovert,0.9799992,0.04000163
19925,Introvert,0.0,0.0
19926,Introvert,0.0,0.0
19927,Introvert,0.0,0.0
19928,Extrovert,0.97666585,0.04666829
19929,Extrovert,0.99999917,1.66893e-06
19930,Introvert,0.0,0.0
19931,Introvert,0.0,0.0
19932,Extrovert,0.9899992,0.02000165
19933,Introvert,0.0,0.0
19934,Introvert,0.033333335,0.06666666
19935,Extrovert,0.99999917,1.66893e-06
19936,Extrovert,0.99999917,1.66893e-06
19937,Introvert,0.006666667,0.013333321
19938,Introvert,0.0,0.0
19939,Extrovert,0.99666584,0.0066683292
19940,Introvert,0.0,0.0
19941,Introvert,0.0,0.0
19942,Introvert,0.0033333334,0.0066666603
19943,Introvert,0.0,0.0
19944,Extrovert,0.99666584,0.0066683292
19945,Extrovert,0.98666584,0.02666831
19946,Extrovert,0.9933325,0.01333499
19947,Extrovert,0.99999917,1.66893e-06
19948,Introvert,0.08666665,0.17333329
19949,Introvert,0.0,0.0
19950,Introvert,0.0,0.0
19951,Introvert,0.0,0.0
19952,Introvert,0.0033333334,0.0066666603
