id,personality,probability
14524,Extrovert,0.9778983
6332,Extrovert,0.9794612
6333,Extrovert,0.95474964
6337,Extrovert,0.993818
14530,Extrovert,0.12779772
14531,Extrovert,0.8800632
6340,Introvert,0.033115868
6342,Extrovert,0.9735874
14538,Extrovert,0.94788706
6351,Introvert,0.03339857
6353,Introvert,0.026465807
14548,Extrovert,0.9597009
14551,Introvert,0.03293924
14553,Extrovert,0.9863608
6362,Extrovert,0.9892169
14554,Extrovert,0.9535378
14556,Extrovert,0.97685367
6365,Extrovert,0.9567255
14558,Introvert,0.11304507
14560,Introvert,0.030021962
6369,Extrovert,0.9920257
6370,Extrovert,0.9763406
14564,Extrovert,0.93605924
6373,Introvert,0.10813875
14569,Introvert,0.031451963
6379,Extrovert,0.9879534
6383,Introvert,0.05643332
6388,Introvert,0.077686645
6389,Extrovert,0.911484
6390,Extrovert,0.94450945
6391,Extrovert,0.9452076
6392,Introvert,0.043950908
14591,Extrovert,0.99361587
14596,Extrovert,0.97960407
6404,Extrovert,0.9915165
6407,Introvert,0.19394247
14600,Introvert,0.2662948
6412,Extrovert,0.9895298
6415,Extrovert,0.9533819
14614,Introvert,0.028253902
6424,Introvert,0.0470334
6425,Extrovert,0.9650149
14621,Introvert,0.06602331
14622,Extrovert,0.97111243
6434,Extrovert,0.94291496
14626,Extrovert,0.97192377
6437,Extrovert,0.9238832
6438,Extrovert,0.9860497
14629,Extrovert,0.98920023
6440,Extrovert,0.9861502
14632,Extrovert,0.9865046
6441,Extrovert,0.99361587
14634,Extrovert,0.12503351
6446,Extrovert,0.9737312
14643,Extrovert,0.9903398
6461,Introvert,0.06015656
14653,Extrovert,0.97485447
14658,Introvert,0.06329362
14660,Introvert,0.05447662
14661,Introvert,0.07636166
14662,Extrovert,0.9644641
14663,Extrovert,0.98509836
14664,Introvert,0.03989438
14666,Introvert,0.34246245
6477,Extrovert,0.057487063
6478,Extrovert,0.9621574
14674,Extrovert,0.98924387
14676,Extrovert,0.9679661
6485,Extrovert,0.9800598
14677,Introvert,0.07557413
6487,Introvert,0.04299341
6491,Extrovert,0.24402928
6494,Extrovert,0.9883139
14688,Extrovert,0.96393627
14689,Extrovert,0.9664233
6499,Introvert,0.03551555
6507,Extrovert,0.9357348
14699,Extrovert,0.9320662
14701,Introvert,0.08528856
14702,Introvert,0.061026216
14703,Extrovert,0.97956055
6521,Introvert,0.052586377
14716,Introvert,0.027423965
6524,Extrovert,0.90072125
6528,Introvert,0.2520212
14727,Introvert,0.04596825
14729,Extrovert,0.079504594
6540,Extrovert,0.92988473
14733,Introvert,0.033956453
6541,Introvert,0.06314432
14735,Introvert,0.027201584
6544,Extrovert,0.982209
14736,Extrovert,0.9888438
14738,Extrovert,0.9763689
6547,Introvert,0.019509062
6548,Introvert,0.02073682
14741,Introvert,0.04639355
14739,Introvert,0.048425913
6549,Introvert,0.6701914
6555,Extrovert,0.95815426
14748,Extrovert,0.9843807
14751,Extrovert,0.9896343
14753,Introvert,0.3473352
14755,Extrovert,0.9796847
14756,Introvert,0.27679613
6564,Extrovert,0.9897193
14758,Extrovert,0.9839167
6567,Introvert,0.06424418
6570,Extrovert,0.987978
6571,Extrovert,0.90386623
14763,Introvert,0.27352893
14769,Introvert,0.021462243
14770,Introvert,0.023229798
14771,Introvert,0.060447715
14773,Extrovert,0.98830557
6581,Extrovert,0.938275
14781,Extrovert,0.9493013
6591,Introvert,0.1513519
6593,Introvert,0.9802884
14786,Extrovert,0.98391575
6599,Extrovert,0.9841967
14795,Introvert,0.9696913
6605,Extrovert,0.06982165
14800,Introvert,0.08415287
6608,Introvert,0.09620192
6613,Extrovert,0.9830153
6614,Extrovert,0.9876008
6615,Introvert,0.026999567
14807,Extrovert,0.98771256
14809,Extrovert,0.9927309
6617,Extrovert,0.9926031
14808,Introvert,0.022286285
14813,Extrovert,0.09919733
6624,Introvert,0.0728432
6625,Introvert,0.03729029
14818,Extrovert,0.97022825
14819,Introvert,0.09592594
14821,Extrovert,0.974778
6630,Introvert,0.03921016
6634,Introvert,0.06993869
14827,Introvert,0.020217381
6637,Extrovert,0.9699064
14830,Introvert,0.040820234
6638,Extrovert,0.9801425
14833,Extrovert,0.92232007
6643,Extrovert,0.97976935
6644,Extrovert,0.9779489
6645,Introvert,0.093983404
14838,Extrovert,0.98672384
14837,Extrovert,0.032152645
14845,Extrovert,0.96597123
6653,Extrovert,0.99097943
14847,Introvert,0.9676595
14846,Extrovert,0.97350854
14852,Introvert,0.12296951
6660,Extrovert,0.96081835
14854,Introvert,0.09820554
6664,Introvert,0.04937723
6665,Extrovert,0.893062
14859,Introvert,0.102685384
6667,Introvert,0.85609466
6670,Introvert,0.9793793
6672,Extrovert,0.98264784
14866,Extrovert,0.9838583
6677,Extrovert,0.9822235
6679,Introvert,0.08470767
6680,Extrovert,0.9822379
14874,Introvert,0.02949409
6685,Introvert,0.041917346
14878,Extrovert,0.9549322
6689,Extrovert,0.9753397
14883,Extrovert,0.17146957
6697,Extrovert,0.97939134
6698,Introvert,0.87638885
6699,Extrovert,0.96046287
6700,Extrovert,0.9802721
6701,Introvert,0.08987349
14897,Extrovert,0.98262227
6706,Extrovert,0.98439634
14898,Extrovert,0.12743276
14903,Extrovert,0.96967816
6712,Introvert,0.10275711
14905,Introvert,0.034093563
14906,Extrovert,0.9857997
6716,Introvert,0.038689394
6717,Introvert,0.09101176
6718,Extrovert,0.9157924
14911,Extrovert,0.95898336
14912,Extrovert,0.9728932
14913,Extrovert,0.96426255
14914,Extrovert,0.9860693
14915,Extrovert,0.88721895
6723,Extrovert,0.8769787
14918,Introvert,0.045648023
14925,Extrovert,0.979809
6734,Extrovert,0.95731974
14927,Introvert,0.102317914
6738,Introvert,0.06267901
14931,Extrovert,0.96762174
14932,Extrovert,0.9868938
14933,Extrovert,0.9516611
6742,Extrovert,0.97869956
6743,Introvert,0.08514568
6741,Introvert,0.8004273
6744,Extrovert,0.99185926
14936,Introvert,0.02683687
14939,Extrovert,0.9832593
6745,Extrovert,0.9637068
14935,Extrovert,0.9871587
14940,Extrovert,0.95191616
6751,Introvert,0.020847594
6752,Extrovert,0.98668045
6753,Introvert,0.10363199
14947,Extrovert,0.93751913
14949,Extrovert,0.94424516
14950,Introvert,0.052680682
6759,Extrovert,0.08302342
14952,Extrovert,0.9824531
6761,Extrovert,0.9819886
6760,Extrovert,0.9729858
6762,Introvert,0.13505603
14954,Extrovert,0.080288835
6765,Extrovert,0.97821873
14958,Extrovert,0.9390022
6767,Extrovert,0.9536921
14959,Introvert,0.111059554
14960,Extrovert,0.9820176
14962,Extrovert,0.8386839
14965,Extrovert,0.9834942
14967,Extrovert,0.93272287
14969,Extrovert,0.98613924
14970,Introvert,0.101495
14973,Introvert,0.11908786
14974,Introvert,0.052888017
14975,Introvert,0.029867323
6786,Introvert,0.046926964
6787,Introvert,0.13274203
6790,Extrovert,0.9828477
14983,Introvert,0.12027888
14989,Introvert,0.047738526
6800,Introvert,0.092865944
14992,Extrovert,0.9852683
6801,Extrovert,0.9603225
14997,Introvert,0.038642026
6806,Introvert,0.0589724
6808,Extrovert,0.95866925
15000,Introvert,0.1492292
15005,Extrovert,0.9863608
6815,Extrovert,0.9773093
15008,Extrovert,0.9828477
15014,Extrovert,0.9720919
6823,Extrovert,0.9820093
6822,Introvert,0.068926655
6827,Extrovert,0.9702772
15020,Extrovert,0.9878976
6829,Introvert,0.06871745
15022,Introvert,0.028249575
6830,Introvert,0.07331625
15023,Extrovert,0.98993987
15026,Introvert,0.01655049
6835,Extrovert,0.96627575
6840,Introvert,0.054043263
6843,Introvert,0.11192335
15037,Extrovert,0.9660346
6847,Introvert,0.056217067
15041,Extrovert,0.972241
15045,Extrovert,0.96110433
15048,Extrovert,0.94739
6862,Introvert,0.03066582
15055,Extrovert,0.91918004
6865,Introvert,0.039570518
15058,Extrovert,0.98656416
15059,Extrovert,0.9873881
6870,Extrovert,0.9736882
15065,Extrovert,0.9579483
6874,Extrovert,0.977227
6875,Extrovert,0.9720187
15068,Extrovert,0.9903846
15071,Introvert,0.14763525
15072,Introvert,0.9788286
6886,Extrovert,0.98825306
6889,Introvert,0.043392364
6890,Extrovert,0.8871139
6892,Introvert,0.009986025
6894,Extrovert,0.9837388
6895,Extrovert,0.9702069
15092,Extrovert,0.9881689
6908,Introvert,0.022069415
15104,Extrovert,0.98654836
6912,Extrovert,0.10458447
6915,Extrovert,0.9785776
6918,Introvert,0.034905206
15112,Extrovert,0.8666018
15113,Extrovert,0.9615721
15114,Extrovert,0.9908467
15115,Introvert,0.92820746
6924,Introvert,0.018692043
6922,Introvert,0.037887994
6926,Extrovert,0.94588995
6927,Introvert,0.064407334
15119,Introvert,0.9272421
15121,Extrovert,0.9738603
15129,Extrovert,0.04291605
15131,Extrovert,0.39690673
15135,Introvert,0.09092649
15136,Extrovert,0.95181876
10045,Introvert,0.09382622
15139,Introvert,0.074825905
15144,Introvert,0.041415375
15149,Introvert,0.97661465
6958,Extrovert,0.9883271
15152,Extrovert,0.97974694
15153,Extrovert,0.995634
6964,Introvert,0.08463718
15158,Introvert,0.04828531
15160,Extrovert,0.96690804
15161,Introvert,0.02860949
15162,Extrovert,0.9832593
15164,Extrovert,0.95964694
6974,Introvert,0.09320988
15169,Extrovert,0.9483036
15170,Extrovert,0.98684525
15171,Introvert,0.055840485
15172,Extrovert,0.9475519
15176,Extrovert,0.9767014
6985,Extrovert,0.97680515
15181,Introvert,0.020435253
15182,Extrovert,0.98183125
15187,Extrovert,0.9794612
15188,Introvert,0.045866903
6997,Introvert,0.07800044
15190,Introvert,0.1533844
15189,Introvert,0.017190939
7001,Introvert,0.07426665
7002,Introvert,0.064649135
7003,Extrovert,0.9659864
15198,Extrovert,0.96041924
15199,Introvert,0.01873852
15201,Introvert,0.056383044
15202,Extrovert,0.9363639
15204,Extrovert,0.9393025
15205,Introvert,0.025791472
7013,Introvert,0.044634588
7019,Extrovert,0.9606261
15211,Extrovert,0.98537076
7024,Introvert,0.020129224
15228,Extrovert,0.08765831
7037,Introvert,0.010685669
15229,Extrovert,0.9833023
15231,Extrovert,0.9744561
7039,Introvert,0.06593653
15232,Introvert,0.022380155
7041,Introvert,0.03465311
15235,Extrovert,0.97967064
7042,Introvert,0.0786914
7046,Introvert,0.09236759
7050,Extrovert,0.9774965
7052,Extrovert,0.95298374
7054,Introvert,0.040824864
15247,Introvert,0.18454954
15255,Introvert,0.93059605
7067,Introvert,0.8535718
15261,Introvert,0.06448877
7072,Introvert,0.037851423
7075,Extrovert,0.13434693
7077,Extrovert,0.96825445
15269,Extrovert,0.9807607
15272,Extrovert,0.9158569
7080,Extrovert,0.9762975
7081,Introvert,0.01899619
15278,Extrovert,0.98701394
15280,Extrovert,0.9935638
7095,Introvert,0.91058564
15290,Introvert,0.03542741
15292,Introvert,0.03407821
7100,Introvert,0.07940194
15294,Extrovert,0.980247
7101,Introvert,0.054200992
15297,Introvert,0.076150976
7106,Extrovert,0.9683381
15299,Introvert,0.055499516
7109,Extrovert,0.96467465
7114,Introvert,0.18282647
7117,Extrovert,0.98180145
7118,Extrovert,0.96791965
15312,Introvert,0.17784669
7120,Extrovert,0.99345785
15315,Extrovert,0.95712125
7127,Introvert,0.10673557
15321,Introvert,0.08269944
15322,Extrovert,0.98262227
15323,Introvert,0.07054188
15324,Extrovert,0.8985849
7133,Extrovert,0.9584769
15326,Extrovert,0.9815756
7135,Introvert,0.04391955
7136,Introvert,0.04350859
7137,Introvert,0.1505208
15331,Introvert,0.03522443
7141,Introvert,0.94389457
7145,Introvert,0.043829888
15337,Introvert,0.05377977
15340,Introvert,0.020389134
7149,Extrovert,0.98632914
7150,Introvert,0.09182268
15343,Extrovert,0.9719043
15344,Introvert,0.16309175
7152,Introvert,0.97453994
15346,Extrovert,0.93272287
15349,Extrovert,0.98053634
7158,Extrovert,0.99142444
15352,Introvert,0.043986574
15353,Introvert,0.03929138
7161,Introvert,0.08950855
15355,Extrovert,0.12763555
15356,Extrovert,0.96920836
7160,Extrovert,0.17972802
15357,Extrovert,0.9908098
15360,Introvert,0.045930225
7169,Extrovert,0.98890114
7170,Extrovert,0.97384745
15366,Extrovert,0.91878146
15367,Introvert,0.06918222
15370,Introvert,0.9651262
15371,Introvert,0.021396976
15373,Introvert,0.07915124
15374,Introvert,0.0040762
7183,Introvert,0.9846972
15379,Introvert,0.10191225
7191,Extrovert,0.9915662
7197,Introvert,0.07115076
7198,Introvert,0.06642464
7203,Extrovert,0.98098296
15395,Introvert,0.69941163
7205,Extrovert,0.983669
15399,Extrovert,0.9626979
15401,Introvert,0.03663014
7210,Extrovert,0.34804243
7211,Extrovert,0.9099786
7209,Extrovert,0.98146135
7213,Extrovert,0.97663397
15403,Extrovert,0.98446435
15408,Extrovert,0.9670185
7217,Extrovert,0.962911
15409,Introvert,0.074965924
15411,Extrovert,0.9632505
7227,Extrovert,0.97097987
7228,Introvert,0.89254963
15422,Extrovert,0.9760519
7230,Introvert,0.02990514
15426,Extrovert,0.9510898
15427,Introvert,0.031195108
15428,Introvert,0.038394652
7236,Extrovert,0.9351211
15431,Extrovert,0.987904
9580,Introvert,0.026266916
7239,Introvert,0.91156334
7244,Extrovert,0.9595532
15439,Extrovert,0.9769893
7249,Extrovert,0.98926765
15443,Extrovert,0.1328437
7255,Introvert,0.1148072
7256,Introvert,0.036704652
15454,Introvert,0.88392943
15455,Introvert,0.05858966
7264,Introvert,0.089144155
7265,Introvert,0.052966453
15458,Introvert,0.034530208
7267,Introvert,0.16298836
15460,Introvert,0.109715044
15461,Extrovert,0.8571867
15469,Extrovert,0.9345337
7281,Extrovert,0.9530563
7282,Introvert,0.015877912
15475,Introvert,0.14404458
15476,Extrovert,0.9658707
7285,Extrovert,0.9434067
7283,Extrovert,0.8544712
7288,Extrovert,0.9782562
15482,Introvert,0.047357094
15483,Extrovert,0.9484602
7292,Extrovert,0.9767786
15485,Extrovert,0.98448503
7294,Introvert,0.056464892
15484,Extrovert,0.38566616
15488,Introvert,0.053587403
7297,Extrovert,0.9207109
15492,Introvert,0.022736605
15493,Extrovert,0.19603717
7302,Introvert,0.09888294
7305,Introvert,0.039199755
15498,Extrovert,0.97339296
15501,Introvert,0.03450465
15504,Introvert,0.6917438
7313,Extrovert,0.89455783
15506,Extrovert,0.9769893
7315,Introvert,0.054005194
7316,Extrovert,0.9437265
15508,Introvert,0.13628444
7318,Introvert,0.08469949
7319,Extrovert,0.95479137
15511,Extrovert,0.9571939
15513,Extrovert,0.96535647
7322,Introvert,0.023390517
7321,Extrovert,0.9877814
7325,Introvert,0.070376515
15518,Introvert,0.057165686
7328,Extrovert,0.9879203
15529,Extrovert,0.9229249
7337,Extrovert,0.9577332
7339,Extrovert,0.16295156
7340,Introvert,0.04324099
7342,Introvert,0.07311698
15537,Extrovert,0.09661574
9601,Introvert,0.9779489
7348,Introvert,0.9698748
15540,Extrovert,0.14812858
7350,Introvert,0.011637506
7354,Extrovert,0.9207109
15547,Extrovert,0.95720243
7356,Introvert,0.03487427
7357,Introvert,0.031158444
15548,Introvert,0.018317016
15553,Extrovert,0.95841074
15554,Introvert,0.10715148
7363,Introvert,0.10306544
15556,Extrovert,0.9774484
7364,Extrovert,0.99103117
15558,Extrovert,0.93599313
15559,Extrovert,0.99373394
7361,Extrovert,0.98681134
15562,Extrovert,0.9854342
15563,Extrovert,0.9871459
15564,Introvert,0.056243777
7373,Introvert,0.9570359
15566,Introvert,0.0771301
15567,Extrovert,0.9829374
7372,Extrovert,0.97113883
15569,Extrovert,0.99173343
7371,Extrovert,0.9673519
15568,Extrovert,0.08387478
7384,Extrovert,0.090277396
7387,Introvert,0.06874681
15584,Extrovert,0.9625427
15589,Introvert,0.92435944
15590,Introvert,0.050406676
7403,Extrovert,0.95191497
15595,Introvert,0.11253837
15597,Introvert,0.02917559
15601,Extrovert,0.97525907
7410,Introvert,0.9759346
7413,Introvert,0.066598326
15606,Introvert,0.055730563
7418,Extrovert,0.9584243
7419,Extrovert,0.96156925
15611,Extrovert,0.96017563
15614,Extrovert,0.9725753
7423,Extrovert,0.23954946
7428,Introvert,0.019151462
7430,Extrovert,0.9458013
15623,Introvert,0.07887164
15624,Extrovert,0.98098385
7431,Introvert,0.03466051
15630,Introvert,0.0298457
15631,Extrovert,0.9551642
7438,Extrovert,0.99005204
15633,Introvert,0.070631586
15634,Extrovert,0.94059676
7442,Extrovert,0.9460793
7443,Extrovert,0.97595096
7451,Introvert,0.06351489
7452,Introvert,0.03595766
15645,Introvert,0.060838677
7455,Introvert,0.9807607
15648,Extrovert,0.16540396
7458,Extrovert,0.9729911
15651,Introvert,0.02474283
15654,Introvert,0.6011673
7464,Extrovert,0.9878594
15657,Introvert,0.03994873
7468,Introvert,0.04599638
7469,Extrovert,0.9787128
15663,Introvert,0.07099831
7472,Introvert,0.24651332
7479,Introvert,0.07841189
7480,Extrovert,0.9874505
15671,Extrovert,0.9912293
15675,Introvert,0.07484894
7484,Extrovert,0.9842482
15678,Introvert,0.97152215
7489,Extrovert,0.9772679
15683,Introvert,0.9344585
15685,Introvert,0.10130237
15686,Extrovert,0.9851088
7497,Extrovert,0.93724394
15693,Extrovert,0.97967064
7502,Extrovert,0.9676866
7503,Introvert,0.071721874
15696,Introvert,0.053947076
7505,Introvert,0.025288593
15695,Extrovert,0.98703474
7508,Introvert,0.04798376
7509,Introvert,0.09086648
7515,Extrovert,0.9633625
15709,Extrovert,0.026133211
15710,Introvert,0.06102344
15712,Extrovert,0.97167945
15714,Introvert,0.05870549
7524,Extrovert,0.9600726
7525,Introvert,0.02775259
7527,Extrovert,0.9641204
8440,Extrovert,0.15223604
7532,Extrovert,0.9437958
15728,Introvert,0.1788039
7536,Introvert,0.9532526
7538,Introvert,0.029102119
7539,Introvert,0.012395693
7541,Introvert,0.07177561
15733,Introvert,0.12692726
15739,Extrovert,0.97012717
7547,Extrovert,0.95100135
15742,Introvert,0.063207395
15743,Introvert,0.9318385
7553,Introvert,0.04152462
7554,Introvert,0.67712677
7558,Introvert,0.03229453
15752,Extrovert,0.9593028
15754,Extrovert,0.9693777
1503,Introvert,0.04566712
7565,Extrovert,0.9659621
7566,Extrovert,0.13609187
15759,Extrovert,0.94559675
15760,Extrovert,0.96901333
15761,Extrovert,0.9361738
7570,Extrovert,0.9827194
7571,Introvert,0.94767404
7567,Introvert,0.05680686
1504,Extrovert,0.98405993
15766,Extrovert,0.98537606
7576,Introvert,0.9865046
15770,Introvert,0.123119585
15771,Extrovert,0.9414241
7584,Extrovert,0.9654755
7588,Extrovert,0.98938364
7590,Introvert,0.06475228
15791,Extrovert,0.93908346
15792,Introvert,0.023973323
15794,Introvert,0.038517583
7603,Introvert,0.043890417
1511,Introvert,0.9530563
15797,Extrovert,0.97091234
15801,Extrovert,0.94261277
7610,Extrovert,0.9878498
15805,Extrovert,0.98313266
15809,Introvert,0.0473937
7619,Introvert,0.03737679
7621,Introvert,0.0073288814
15813,Introvert,0.08079659
15814,Introvert,0.022878293
15816,Introvert,0.124271534
7622,Extrovert,0.90881795
15823,Extrovert,0.9796491
7640,Extrovert,0.98279035
7641,Extrovert,0.922398
15838,Extrovert,0.9127377
7651,Introvert,0.036815234
7660,Extrovert,0.9908976
15853,Extrovert,0.82925314
7663,Extrovert,0.98088694
15856,Introvert,0.07727084
7664,Extrovert,0.97847784
15857,Extrovert,0.9883138
7665,Introvert,0.11934474
7670,Extrovert,0.98874146
15864,Extrovert,0.94418776
15866,Extrovert,0.9869827
7675,Extrovert,0.98227835
7676,Introvert,0.017952038
15868,Introvert,0.028716087
7678,Introvert,0.012227866
7679,Extrovert,0.9811809
7674,Introvert,0.08524049
7681,Extrovert,0.9494201
7682,Extrovert,0.9334045
15876,Extrovert,0.8965892
7684,Introvert,0.07865589
15878,Introvert,0.0651531
15880,Extrovert,0.8299207
15883,Introvert,0.024535783
7696,Extrovert,0.046654295
15889,Extrovert,0.96027267
15892,Introvert,0.103962444
7701,Extrovert,0.99377316
15894,Extrovert,0.9692472
7702,Extrovert,0.99355304
7704,Extrovert,0.97644824
15896,Introvert,0.054538693
15897,Extrovert,0.98878014
7705,Extrovert,0.9835075
7708,Introvert,0.061593305
7709,Extrovert,0.9847435
7706,Introvert,0.9590496
7711,Introvert,0.9742087
15904,Extrovert,0.9780508
7713,Extrovert,0.98703927
7715,Extrovert,0.9626012
15908,Extrovert,0.051883664
7720,Introvert,0.0763469
15913,Extrovert,0.9853198
7722,Extrovert,0.9479012
15915,Extrovert,0.97868687
15916,Extrovert,0.8956072
15917,Extrovert,0.9924914
15918,Introvert,0.088339336
7727,Introvert,0.95508564
7726,Extrovert,0.05888542
15922,Extrovert,0.9860306
15923,Extrovert,0.9876124
7732,Introvert,0.028079253
15927,Introvert,0.028266497
15930,Extrovert,0.67639655
7742,Introvert,0.08222015
15941,Introvert,0.08623793
7750,Extrovert,0.97282493
15943,Introvert,0.09049661
7753,Introvert,0.03220937
15945,Introvert,0.062451176
15947,Introvert,0.020975024
7759,Extrovert,0.14128889
7762,Introvert,0.045579243
15957,Extrovert,0.9855601
15959,Extrovert,0.94911546
15960,Introvert,0.9059507
15966,Extrovert,0.9558148
7774,Introvert,0.040046103
15972,Introvert,0.9578325
7783,Extrovert,0.10704664
15976,Extrovert,0.99009913
7790,Extrovert,0.97529876
7791,Extrovert,0.9735874
7793,Introvert,0.05911787
7794,Extrovert,0.970096
7797,Introvert,0.10070834
15992,Introvert,0.03252541
15993,Extrovert,0.9798502
15994,Introvert,0.015855381
15995,Extrovert,0.99176264
7804,Introvert,0.072158515
15997,Extrovert,0.9857982
7806,Introvert,0.03191846
7801,Extrovert,0.096641935
7809,Extrovert,0.96085566
7813,Introvert,0.9807505
16010,Introvert,0.014710745
16011,Introvert,0.08296768
16013,Introvert,0.021822147
16016,Extrovert,0.9896917
16018,Introvert,0.06977778
16021,Introvert,0.035937093
16022,Extrovert,0.9819301
7830,Extrovert,0.95749557
7829,Extrovert,0.17161348
7836,Introvert,0.12745717
7837,Extrovert,0.2927086
7839,Extrovert,0.9742313
7842,Extrovert,0.9851088
16035,Extrovert,0.9860741
16034,Extrovert,0.98972696
7848,Extrovert,0.9424771
16042,Extrovert,0.9682446
7851,Introvert,0.031540632
7855,Extrovert,0.9343844
16048,Extrovert,0.98423046
7857,Introvert,0.014893745
16050,Extrovert,0.9896343
7859,Extrovert,0.17238408
16052,Introvert,0.042303827
7862,Introvert,0.9857658
7864,Extrovert,0.989804
7866,Extrovert,0.96410996
7868,Extrovert,0.9312102
16063,Introvert,0.045998745
16064,Introvert,0.0554755
16065,Extrovert,0.98768497
7871,Extrovert,0.9857276
7879,Introvert,0.07727342
7881,Introvert,0.9417918
16075,Extrovert,0.9735874
7888,Introvert,0.06929036
16080,Extrovert,0.977684
16085,Extrovert,0.97707987
7894,Extrovert,0.9236788
16087,Extrovert,0.9698266
16086,Extrovert,0.9795415
16090,Introvert,0.0976392
16092,Extrovert,0.9645148
16093,Introvert,0.046639875
7902,Introvert,0.9769075
7903,Extrovert,0.9535918
16094,Extrovert,0.9855994
7905,Introvert,0.012183357
16099,Extrovert,0.9498543
7908,Extrovert,0.9564872
16101,Introvert,0.04556843
7910,Extrovert,0.9875825
16103,Introvert,0.1621223
7913,Introvert,0.9462332
16108,Extrovert,0.99620515
7918,Introvert,0.888459
7920,Extrovert,0.98771054
7924,Extrovert,0.92346424
7925,Introvert,0.05323439
7926,Extrovert,0.97123855
7928,Extrovert,0.49015588
7929,Introvert,0.023073
7931,Introvert,0.9135921
16128,Extrovert,0.9568549
7940,Introvert,0.11669312
7941,Introvert,0.054328293
7942,Introvert,0.09756986
16133,Extrovert,0.9823047
7944,Introvert,0.085375756
16136,Extrovert,0.6589565
7946,Introvert,0.046101503
16132,Extrovert,0.96690804
16141,Introvert,0.113108024
7950,Extrovert,0.90174925
16143,Introvert,0.010279118
16145,Introvert,0.9437212
7956,Introvert,0.07178824
16151,Introvert,0.063613676
16152,Extrovert,0.98972696
16159,Introvert,0.042562038
16161,Extrovert,0.9786906
16165,Extrovert,0.15138127
16166,Extrovert,0.98757535
7974,Extrovert,0.98948014
7976,Extrovert,0.9885146
16169,Extrovert,0.9728932
317,Introvert,0.18552274
16170,Introvert,0.07056323
7980,Introvert,0.04433181
7981,Extrovert,0.96677667
16180,Extrovert,0.97347397
16182,Extrovert,0.9757145
7992,Extrovert,0.91896373
16187,Extrovert,0.99471116
16188,Introvert,0.9459484
7998,Extrovert,0.9842743
8002,Introvert,0.9409787
8005,Introvert,0.058299866
8007,Introvert,0.017475106
8011,Introvert,0.053540844
16204,Extrovert,0.12054308
16206,Introvert,0.18571171
8015,Extrovert,0.9748116
16208,Extrovert,0.9875488
16209,Introvert,0.12894236
8019,Introvert,0.087094
16219,Introvert,0.07667568
8033,Extrovert,0.97261244
16226,Extrovert,0.9238362
16227,Introvert,0.035848774
16228,Introvert,0.054247137
16231,Extrovert,0.97976446
8040,Extrovert,0.989883
8039,Introvert,0.09402064
16234,Extrovert,0.95353174
8045,Introvert,0.13918968
8048,Introvert,0.08206668
16240,Introvert,0.07763152
16241,Extrovert,0.94788706
16244,Introvert,0.96704113
16245,Extrovert,0.9896063
16246,Extrovert,0.98061645
8056,Extrovert,0.084024936
16249,Extrovert,0.9335031
16251,Introvert,0.087355405
16256,Extrovert,0.98364174
8066,Extrovert,0.98317194
8067,Extrovert,0.9031163
16258,Extrovert,0.9751194
16259,Extrovert,0.9784385
8073,Extrovert,0.9760652
17887,Introvert,0.0588154
8078,Introvert,0.07429554
8080,Introvert,0.06213065
16273,Extrovert,0.980888
8082,Extrovert,0.9883188
16275,Introvert,0.9682446
16277,Extrovert,0.9707295
16281,Introvert,0.033253394
8090,Extrovert,0.9684504
16282,Introvert,0.08820191
16284,Extrovert,0.93245566
16285,Extrovert,0.89534956
8092,Introvert,0.9114377
16289,Introvert,0.10279334
8098,Extrovert,0.98470205
16293,Introvert,0.05716811
8102,Extrovert,0.9544826
8110,Introvert,0.090473466
16304,Introvert,0.045294903
8113,Introvert,0.94616425
8115,Extrovert,0.9736066
16308,Extrovert,0.9718023
8117,Introvert,0.9650149
16307,Introvert,0.078766406
16311,Introvert,0.038535953
8121,Introvert,0.104105584
8123,Introvert,0.055523336
16324,Extrovert,0.90828186
8133,Extrovert,0.9642688
8134,Extrovert,0.9916773
8136,Extrovert,0.968959
8138,Introvert,0.07182843
8142,Extrovert,0.8953576
16334,Extrovert,0.97032946
16335,Extrovert,0.9864379
8145,Introvert,0.933731
8147,Extrovert,0.98123634
16339,Extrovert,0.9739335
8149,Extrovert,0.9246655
8152,Extrovert,0.967797
16344,Extrovert,0.9837388
16348,Introvert,0.088332035
16349,Introvert,0.03653209
16350,Introvert,0.09236759
8159,Introvert,0.13568747
16352,Extrovert,0.9888998
16354,Introvert,0.006370657
16356,Extrovert,0.98487246
16357,Introvert,0.0742811
16360,Introvert,0.02527652
8171,Introvert,0.07208048
8173,Extrovert,0.9712955
16369,Extrovert,0.9231735
8179,Extrovert,0.98757744
16371,Introvert,0.9584391
16373,Introvert,0.07098755
16375,Extrovert,0.9852858
8185,Introvert,0.052285627
8187,Extrovert,0.96552724
8189,Extrovert,0.96871793
