id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Time_spent_Alone_is_null,Stage_fear_is_null,Social_event_attendance_is_null,Going_outside_is_null,Drained_after_socializing_is_null,Friends_circle_size_is_null,Post_frequency_is_null,has_drained_null,has_stage_fear_null,null_count,null_percentage,has_any_null,has_no_nulls,has_multiple_nulls,pattern_only_drained,pattern_only_stage,pattern_no_nulls,high_social_null_drained,low_alone_no_nulls,many_friends_null_drained,social_nulls_count,psychological_nulls_count,has_social_nulls,has_psychological_nulls,weighted_null_score,Personality
148,1.0,0.018804780876494023,9.0,3.0,0.0,11.0,7.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
149,0.0,0.0,4.0,6.0,0.0,3.263923059718184,3.0,0,0,0,0,0,1,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0422,0
150,6.0,1.0,1.934201507882111,1.0,1.0,3.0,1.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,0
151,7.0,0.9277137956383239,0.0,2.0,1.0,0.0,2.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
152,7.05193661971831,1.0,1.0,2.0,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,0
153,0.0,0.018804780876494023,6.0,3.0,0.0,10.0,3.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
154,2.0,0.0,4.0,7.0,0.0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
155,10.0,1.0,0.0,1.0,1.0,3.263923059718184,2.0,0,0,0,0,0,1,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0422,0
156,10.0,1.0,0.0,0.0,1.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
157,3.0,0.0,5.0,5.0,0.017828813175190753,7.0,6.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0.1977,1
158,11.0,1.0,0.0,2.0,0.9246012566457226,4.0,1.61134163208852,0,0,0,0,1,0,1,1,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,0,1,0,1,0.2747,0
159,10.0,0.9277137956383239,3.0,0.0,1.0,2.0,0.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
160,0.0,0.0,9.0,5.0,0.0,15.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
161,1.7471462079749804,0.0,6.0,5.0,0.0,10.0,3.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
162,0.0,0.0,7.0,7.0,0.0,15.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
163,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
164,2.0,0.0,9.0,3.0,0.0,14.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
165,6.0,1.0,1.934201507882111,0.0,1.0,3.263923059718184,1.0,0,0,1,0,0,1,0,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,2,0,1,0,0.113,0
166,1.0,0.0,7.0,3.0,0.017828813175190753,8.0,8.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,1,0,1,0,1,0.1977,1
167,3.0,0.0,6.0,4.0,0.0,13.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
168,7.0,1.0,3.0,1.5341356167553808,0.9246012566457226,4.0,2.0,0,0,0,1,1,0,0,1,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,1,1,1,0.25339999999999996,0
169,7.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
170,1.0,0.0,6.389450142669855,3.0,0.0,12.0,6.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,1
171,2.0,0.0,7.0,4.0,0.0,11.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
172,2.0,0.0,8.0,6.0,0.0,11.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
173,2.0,0.0,9.0,6.0,0.0,12.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
174,3.0,0.0,10.0,3.0,0.0,4.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
175,2.0,0.0,6.0,5.0,0.0,12.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
176,1.7471462079749804,0.0,7.0,3.0,0.0,8.0,5.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
177,4.0,0.0,8.0,4.895893852555547,0.0,11.0,7.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
178,3.0,0.0,3.0,6.0,0.017828813175190753,4.0,8.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0.1977,1
179,10.0,1.0,0.0,2.0,0.9246012566457226,4.0,0.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0.1977,0
180,8.0,1.0,3.0,1.5341356167553808,1.0,5.0,1.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,0
181,1.0,0.0,9.0,3.0,0.0,8.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
182,11.0,1.0,4.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
183,1.7471462079749804,0.0,6.0,7.0,0.0,14.0,4.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
184,1.0,0.0,7.0,4.0,0.0,5.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
185,3.0,0.0,4.0,4.0,0.0,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
186,1.0,0.0,7.0,4.0,0.0,6.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
187,10.0,1.0,2.0,3.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
188,0.0,0.0,6.0,4.0,0.0,15.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
189,6.0,1.0,3.0,1.5341356167553808,1.0,4.0,1.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,0
190,6.0,0.9277137956383239,3.0,2.0,1.0,5.0,0.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
191,0.0,0.0,9.0,4.895893852555547,0.0,12.0,4.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
192,2.0,0.0,5.0,5.0,0.0,13.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
193,1.0,0.0,4.0,4.895893852555547,0.0,15.0,7.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
194,2.0,0.0,9.0,6.0,0.0,7.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
195,0.0,0.0,7.0,4.895893852555547,0.0,12.0,4.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
196,3.0,0.0,4.0,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
197,1.0,0.0,4.0,6.0,0.0,12.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
198,2.0,0.0,9.0,3.0,0.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
199,3.0,0.0,8.0,4.0,0.0,9.624586506654358,3.0,0,0,0,0,0,1,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0422,1
200,1.0,0.0,4.0,4.895893852555547,0.0,6.0,6.113682092555332,0,0,0,1,0,0,1,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,0,1,0,0.13269999999999998,1
201,0.0,0.0,7.0,4.0,0.017828813175190753,9.624586506654358,6.0,0,0,0,0,1,1,0,1,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,1,1,1,0.2399,1
202,2.0,0.0,5.0,5.0,0.0,13.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
203,1.0,0.0,3.0,7.0,0.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
204,0.0,0.0,6.0,5.0,0.017828813175190753,14.0,3.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,1,0,1,0,1,0.1977,1
205,7.0,1.0,3.0,1.0,1.0,3.263923059718184,3.0,0,0,0,0,0,1,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0422,0
206,1.0,0.0,8.0,3.0,0.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
207,1.0,0.0,9.0,6.0,0.0,9.624586506654358,10.0,0,0,0,0,0,1,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0422,1
208,0.0,0.0,4.0,4.895893852555547,0.0,10.0,4.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
209,0.0,0.018804780876494023,8.0,3.0,0.0,15.0,9.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
210,6.0,1.0,0.0,2.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
211,10.0,1.0,3.0,1.0,1.0,3.263923059718184,1.0,0,0,0,0,0,1,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0422,0
212,1.0,0.0,8.0,3.0,0.0,7.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
213,8.0,0.9277137956383239,2.0,1.0,1.0,4.0,1.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
214,4.0,1.0,2.0,0.0,0.9246012566457226,0.0,0.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0.1977,0
215,1.0,0.0,6.0,4.895893852555547,0.0,8.0,9.0,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0557,1
216,5.0,1.0,1.0,2.0,0.9246012566457226,2.0,1.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0.1977,0
217,1.7471462079749804,0.0,8.0,4.895893852555547,0.0,15.0,4.0,1,0,0,1,0,0,0,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,0,1,0,0.0702,1
218,3.0,0.018804780876494023,9.0,6.0,0.0,9.0,6.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
219,1.7471462079749804,0.0,9.0,7.0,0.0,6.0,8.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
220,9.0,0.9277137956383239,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
221,1.0,0.0,8.0,5.0,0.0,9.624586506654358,8.0,0,0,0,0,0,1,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0422,1
222,0.0,0.0,10.0,4.0,0.0,11.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
223,3.0,0.0,5.0,4.0,0.0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
224,3.0,0.0,8.0,6.0,0.0,13.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
225,2.0,0.0,5.0,4.0,0.0,7.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
226,4.0,0.0,7.0,4.0,0.0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
227,3.0,0.0,9.0,7.0,0.0,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
228,1.0,0.0,8.0,4.0,0.0,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
229,0.0,0.0,7.0,4.895893852555547,0.0,9.624586506654358,9.0,0,0,0,1,0,1,0,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,2,0,1,0,0.0979,1
230,3.0,0.018804780876494023,5.0,4.0,0.0,11.0,9.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
231,0.0,0.0,5.0,3.0,0.0,9.624586506654358,3.0,0,0,0,0,0,1,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0422,1
232,11.0,1.0,1.0,0.0,1.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
233,2.0,0.0,8.0,4.0,0.0,5.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
234,11.0,1.0,2.0,1.0,1.0,3.263923059718184,1.61134163208852,0,0,0,0,0,1,1,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,0,1,0,0.1192,0
235,2.0,0.0,4.0,3.0,0.0,5.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
236,9.0,1.0,1.0,0.0,0.9246012566457226,3.0,0.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0.1977,0
237,0.0,0.0,4.0,6.0,0.0,9.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
238,11.0,1.0,2.0,2.0,1.0,1.0,1.61134163208852,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0
239,11.0,1.0,3.0,1.0,1.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
240,0.0,0.018804780876494023,5.0,5.0,0.0,13.0,3.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,1
241,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0
242,3.0,0.0,6.389450142669855,5.0,0.0,12.0,10.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,1
243,3.0,0.0,6.0,7.0,0.0,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
244,4.0,0.0,4.0,5.0,0.0,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
245,10.0,0.0,3.0,5.0,0.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
246,3.0,0.0,5.0,4.0,0.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
247,1.7471462079749804,0.0,9.0,6.0,0.0,11.0,5.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
248,7.0,0.0,4.0,4.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
249,10.0,1.0,1.0,2.0,0.9246012566457226,2.0,2.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0.1977,0
250,1.0,0.0,9.0,4.0,0.0,12.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
251,1.0,0.0,7.0,6.0,0.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
252,10.0,0.9277137956383239,0.0,1.0,1.0,2.0,0.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
253,1.0,0.0,10.0,3.0,0.0,14.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
254,1.7471462079749804,0.0,8.0,4.0,0.0,11.0,7.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
255,1.0,0.0,8.0,3.0,0.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
256,0.0,0.0,9.0,4.0,0.0,13.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
257,1.7471462079749804,0.0,5.0,6.0,0.0,12.0,4.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
258,2.0,0.0,6.0,6.0,0.0,13.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
259,10.0,1.0,2.0,1.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
260,7.05193661971831,1.0,0.0,0.0,1.0,3.263923059718184,1.0,1,0,0,0,0,1,0,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,0,1,0,0.0567,0
261,3.0,0.0,6.0,4.0,0.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
262,7.0,1.0,1.934201507882111,1.5341356167553808,1.0,4.0,2.0,0,0,1,1,0,0,0,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,2,0,1,0,0.1265,0
263,6.0,1.0,1.934201507882111,0.0,1.0,3.263923059718184,2.0,0,0,1,0,0,1,0,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,2,0,1,0,0.113,0
264,2.0,0.0,9.0,6.0,0.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
265,10.0,1.0,0.0,2.0,1.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
266,2.0,0.0,8.0,3.0,0.0,14.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
267,8.0,1.0,3.0,3.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
268,9.0,1.0,1.934201507882111,2.0,1.0,2.0,2.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,0
269,1.0,0.0,9.0,4.0,0.0,11.0,6.113682092555332,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077,1
270,0.0,0.0,7.0,7.0,0.0,10.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
271,4.0,0.9277137956383239,0.0,0.0,1.0,5.0,3.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
272,4.0,0.0,5.0,3.0,0.0,12.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
273,1.0,0.0,5.0,3.0,0.0,4.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
274,3.0,0.0,5.0,6.0,0.0,7.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
275,3.0,0.0,6.0,7.0,0.0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
276,6.0,1.0,0.0,0.0,0.9246012566457226,1.0,0.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0.1977,0
277,4.0,1.0,0.0,0.0,1.0,3.263923059718184,0.0,0,0,0,0,0,1,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0422,0
278,3.0,0.0,8.0,3.0,0.0,14.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
279,8.0,1.0,4.0,1.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
280,3.0,0.0,9.0,7.0,0.0,14.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
281,2.0,0.0,6.0,5.0,0.0,9.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
282,1.7471462079749804,0.0,6.0,5.0,0.0,8.0,5.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,1
283,8.0,0.9277137956383239,3.0,0.0,1.0,5.0,1.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
284,7.0,1.0,3.0,1.5341356167553808,1.0,4.0,1.61134163208852,0,0,0,1,0,0,1,0,0,2,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,0,1,0,0.13269999999999998,0
285,7.05193661971831,0.0,9.0,5.0,0.0,12.0,6.0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,0
286,1.0,0.0,7.0,5.0,0.0,8.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
287,3.0,0.0,6.0,7.0,0.0,11.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
288,10.0,1.0,3.0,2.0,0.9246012566457226,5.0,2.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0.1977,0
289,5.0,1.0,1.934201507882111,2.0,1.0,1.0,3.0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0708,0
290,1.0,0.0,5.0,6.0,0.0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
291,0.0,0.0,5.0,4.0,0.0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
292,0.0,0.0,6.0,6.0,0.0,12.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,1
293,10.0,1.0,3.0,0.0,0.9246012566457226,5.0,0.0,0,0,0,0,1,0,0,1,0,1,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,1,0.1977,0
294,10.0,0.9277137956383239,3.0,1.0,1.0,2.0,1.0,0,1,0,0,0,0,0,0,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,1,0,1,0.1019,0
295,10.0,1.0,1.0,3.0,1.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
296,3.0,0.0,5.0,7.0,0.0,14.0,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1
